round,playerId,mapX,mapY,value,numberStars,score
1,P03_R2_defector,3,4,2,5,2
1,P03_R2_defector,5,4,13,2,13
1,P03_R2_defector,1,3,3,5,3
1,P05_R2_defector,14,2,8,5,8
1,P05_R2_defector,1,5,72,2,72
1,P05_R2_defector,14,13,72,0,72
1,P02_R2_defector,12,5,27,2,27
1,P02_R2_defector,12,13,2,5,2
1,P02_R2_defector,0,13,0,2,0
1,P04_R2_defector,5,11,0,5,0
1,P04_R2_defector,1,13,1,5,1
1,P04_R2_defector,3,10,1,5,1
1,P01,14,0,1,2,1
1,P01,13,8,1,3,1
1,P01,11,4,2,2,2
2,P03_R2_defector,10,13,22,2,22
2,P03_R2_defector,9,2,4,0,4
2,P03_R2_defector,13,7,3,5,3
2,P05_R2_defector,4,12,3,5,3
2,P05_R2_defector,14,13,72,4,72
2,P05_R2_defector,1,5,72,5,72
2,P02_R2_defector,11,14,2,5,2
2,P02_R2_defector,9,5,1,1,1
2,P02_R2_defector,1,13,1,0,1
2,P04_R2_defector,2,5,24,5,24
2,P04_R2_defector,14,0,1,5,1
2,P04_R2_defector,3,4,2,5,2
2,P01,7,14,0,3,0
2,P01,8,9,4,2,4
2,P01,9,6,2,2,2
3,P03_R2_defector,5,9,2,5,2
3,P03_R2_defector,6,11,2,4,2
3,P03_R2_defector,3,4,2,5,2
3,P05_R2_defector,7,12,14,2,14
3,P05_R2_defector,1,5,72,0,72
3,P05_R2_defector,14,13,72,1,72
3,P02_R2_defector,7,14,0,5,0
3,P02_R2_defector,2,0,3,5,3
3,P02_R2_defector,10,13,22,0,22
3,P04_R2_defector,1,3,3,4,3
3,P04_R2_defector,12,10,3,5,3
3,P04_R2_defector,10,4,0,5,0
3,P01,13,11,0,3,0
3,P01,13,13,3,3,3
3,P01,11,5,1,2,1
4,P03_R2_defector,9,6,2,0,2
4,P03_R2_defector,13,11,0,0,0
4,P03_R2_defector,9,14,20,4,20
4,P05_R2_defector,6,10,2,5,2
4,P05_R2_defector,14,13,72,4,72
4,P05_R2_defector,1,5,72,0,72
4,P02_R2_defector,3,0,0,5,0
4,P02_R2_defector,2,7,1,1,1
