round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_defector,4,12,1,5,1
1,P04_R2_defector,6,7,3,0,3
1,P04_R2_defector,4,4,3,5,3
1,P03_R2_defector,5,6,86,0,86
1,P03_R2_defector,7,4,12,5,12
1,P03_R2_defector,6,14,2,5,2
1,P02_R2_defector,3,14,2,5,2
1,P02_R2_defector,5,14,2,5,2
1,P02_R2_defector,14,10,3,5,3
1,P05_R2_defector,10,9,19,0,19
1,P05_R2_defector,3,3,1,5,1
1,P05_R2_defector,1,12,2,5,2
1,P01,6,2,3,1,3
1,P01,13,2,7,0,7
1,P01,13,5,9,1,9
2,P04_R2_defector,8,0,1,5,1
2,P04_R2_defector,5,13,45,0,45
2,P04_R2_defector,1,12,2,5,2
2,P03_R2_defector,4,4,3,5,3
2,P03_R2_defector,7,4,12,0,12
2,P03_R2_defector,5,6,86,0,86
2,P02_R2_defector,3,3,1,5,1
2,P02_R2_defector,6,10,2,0,2
2,P02_R2_defector,14,2,8,1,8
2,P05_R2_defector,8,3,1,5,1
2,P05_R2_defector,6,10,2,0,2
2,P05_R2_defector,8,11,3,5,3
2,P01,6,14,2,1,2
2,P01,10,5,51,3,51
2,P01,11,10,24,3,24
3,P04_R2_defector,11,0,1,0,1
3,P04_R2_defector,1,6,1,5,1
3,P04_R2_defector,6,2,3,5,3
3,P03_R2_defector,8,3,1,5,1
3,P03_R2_defector,4,12,1,5,1
3,P03_R2_defector,5,6,86,0,86
3,P02_R2_defector,1,4,8,5,8
3,P02_R2_defector,14,9,1,0,1
3,P02_R2_defector,2,3,1,0,1
3,P05_R2_defector,12,3,0,2,0
3,P05_R2_defector,0,5,2,0,2
3,P05_R2_defector,7,14,13,2,13
3,P01,10,5,51,4,51
3,P01,11,10,24,4,24
3,P01,14,7,5,1,5
4,P04_R2_defector,2,12,6,5,6
4,P04_R2_defector,8,11,3,0,3
4,P04_R2_defector,8,3,1,5,1
4,P03_R2_defector,3,3,1,5,1
4,P03_R2_defector,7,9,46,2,46
4,P03_R2_defector,5,6,86,2,86
4,P02_R2_defector,1,6,1,0,1
4,P02_R2_defector,9,9,8,3,8
4,P02_R2_defector,4,1,2,5,2
4,P05_R2_defector,9,8,8,5,8
4,P05_R2_defector,8,0,1,2,1
