round,playerId,mapX,mapY,value,numberStars,score
1,P03_R2_collaborator,7,7,3,0,3
1,P03_R2_collaborator,2,2,0,0,0
1,P03_R2_collaborator,10,2,2,0,2
1,P01_R2_collaborator,10,9,6,0,6
1,P01_R2_collaborator,13,12,1,0,1
1,P01_R2_collaborator,6,5,1,0,1
1,P02_R2_collaborator,2,8,0,4,0
1,P02_R2_collaborator,4,0,0,0,0
1,P02_R2_collaborator,7,2,6,0,6
1,P05_R2_collaborator,3,1,44,5,44
1,P05_R2_collaborator,6,3,3,2,3
1,P05_R2_collaborator,4,6,6,0,6
1,P04,1,2,0,5,0
1,P04,7,10,1,5,1
1,P04,12,4,13,0,13
2,P03_R2_collaborator,1,10,3,0,3
2,P03_R2_collaborator,6,3,3,0,3
2,P03_R2_collaborator,13,14,99,5,99
2,P01_R2_collaborator,1,2,0,0,0
2,P01_R2_collaborator,11,8,1,0,1
2,P01_R2_collaborator,11,13,1,0,1
2,P02_R2_collaborator,9,9,4,1,4
2,P02_R2_collaborator,13,11,24,2,24
2,P02_R2_collaborator,5,4,1,1,1
2,P05_R2_collaborator,8,9,2,5,2
2,P05_R2_collaborator,5,8,53,5,53
2,P05_R2_collaborator,7,10,1,0,1
2,P04,3,1,44,0,44
2,P04,6,3,3,5,3
2,P04,2,8,0,5,0
3,P03_R2_collaborator,11,7,4,1,4
3,P03_R2_collaborator,10,4,1,0,1
3,P03_R2_collaborator,13,14,99,5,99
3,P01_R2_collaborator,3,5,2,0,2
3,P01_R2_collaborator,7,7,3,0,3
3,P01_R2_collaborator,3,1,44,5,44
3,P02_R2_collaborator,7,0,12,0,12
3,P02_R2_collaborator,14,10,2,0,2
3,P02_R2_collaborator,3,8,1,0,1
3,P05_R2_collaborator,8,2,2,0,2
3,P05_R2_collaborator,13,7,44,5,44
3,P05_R2_collaborator,0,11,5,0,5
3,P04,3,1,44,0,44
3,P04,5,8,53,0,53
3,P04,8,9,2,5,2
4,P03_R2_collaborator,11,8,1,0,1
4,P03_R2_collaborator,4,13,3,0,3
4,P03_R2_collaborator,13,14,99,5,99
4,P01_R2_collaborator,13,0,1,0,1
4,P01_R2_collaborator,11,12,12,3,12
4,P01_R2_collaborator,5,8,53,4,53
4,P02_R2_collaborator,6,3,3,2,3
4,P02_R2_collaborator,12,10,2,0,2
