round,playerId,mapX,mapY,value,numberStars,score
1,P02_R2_optimized_1,1,13,3,0,3
1,P02_R2_optimized_1,12,6,2,0,2
1,P02_R2_optimized_1,3,3,0,0,0
1,P01_R2_optimized_1,3,8,4,0,4
1,P01_R2_optimized_1,12,12,22,0,22
1,P01_R2_optimized_1,12,6,2,0,2
1,P05_R2_optimized_1,9,5,24,0,24
1,P05_R2_optimized_1,7,2,1,0,1
1,P05_R2_optimized_1,0,1,2,0,2
1,P04_R2_optimized_1,9,0,1,0,1
1,P04_R2_optimized_1,13,1,1,0,1
1,P04_R2_optimized_1,1,11,1,0,1
1,P03,4,5,1,3,1
1,P03,4,3,3,2,3
1,P03,4,4,1,2,1
2,P02_R2_optimized_1,4,3,3,0,3
2,P02_R2_optimized_1,4,4,1,0,1
2,P02_R2_optimized_1,4,5,1,0,1
2,P01_R2_optimized_1,4,4,1,0,1
2,P01_R2_optimized_1,4,3,3,0,3
2,P01_R2_optimized_1,4,5,1,0,1
2,P05_R2_optimized_1,4,3,3,0,3
2,P05_R2_optimized_1,4,4,1,0,1
2,P05_R2_optimized_1,4,5,1,0,1
2,P04_R2_optimized_1,4,3,3,0,3
2,P04_R2_optimized_1,4,5,1,0,1
2,P04_R2_optimized_1,4,4,1,0,1
2,P03,4,3,3,5,3
2,P03,4,4,1,5,1
2,P03,4,5,1,3,1
3,P02_R2_optimized_1,3,4,3,0,3
3,P02_R2_optimized_1,7,0,19,0,19
3,P02_R2_optimized_1,0,9,3,0,3
3,P01_R2_optimized_1,13,14,4,0,4
3,P01_R2_optimized_1,14,11,99,5,99
3,P01_R2_optimized_1,11,9,3,0,3
3,P05_R2_optimized_1,10,8,2,0,2
3,P05_R2_optimized_1,8,3,0,0,0
3,P05_R2_optimized_1,4,9,1,0,1
3,P04_R2_optimized_1,8,7,3,0,3
3,P04_R2_optimized_1,4,11,44,0,44
3,P04_R2_optimized_1,1,9,6,0,6
3,P03,7,6,3,2,3
3,P03,10,7,43,1,43
3,P03,4,8,3,3,3
4,P02_R2_optimized_1,7,6,3,0,3
4,P02_R2_optimized_1,14,11,99,5,99
4,P02_R2_optimized_1,4,5,1,0,1
4,P01_R2_optimized_1,4,3,3,0,3
4,P01_R2_optimized_1,4,4,1,0,1
4,P01_R2_optimized_1,14,11,99,5,99
4,P05_R2_optimized_1,4,4,1,0,1
4,P05_R2_optimized_1,10,7,43,0,43
