round,playerId,mapX,mapY,value,numberStars,score
1,P02_R2_optimized_1,1,14,1,0,1
1,P02_R2_optimized_1,13,11,0,0,0
1,P02_R2_optimized_1,3,12,20,0,20
1,P01_R2_optimized_1,13,4,3,0,3
1,P01_R2_optimized_1,10,10,1,0,1
1,P01_R2_optimized_1,3,12,20,0,20
1,P04_R2_optimized_1,4,7,3,0,3
1,P04_R2_optimized_1,0,1,1,0,1
1,P04_R2_optimized_1,7,5,53,0,53
1,P05_R2_optimized_1,1,2,2,0,2
1,P05_R2_optimized_1,5,14,8,0,8
1,P05_R2_optimized_1,2,5,1,0,1
1,P03,1,7,4,3,4
1,P03,1,6,3,1,3
1,P03,7,6,4,1,4
2,P02_R2_optimized_1,1,7,4,0,4
2,P02_R2_optimized_1,7,6,4,0,4
2,P02_R2_optimized_1,1,6,3,0,3
2,P01_R2_optimized_1,1,7,4,0,4
2,P01_R2_optimized_1,1,6,3,0,3
2,P01_R2_optimized_1,7,6,4,0,4
2,P04_R2_optimized_1,1,7,4,0,4
2,P04_R2_optimized_1,1,6,3,0,3
2,P04_R2_optimized_1,7,5,53,0,53
2,P05_R2_optimized_1,1,6,3,0,3
2,P05_R2_optimized_1,1,7,4,0,4
2,P05_R2_optimized_1,7,6,4,0,4
2,P03,11,8,28,2,28
2,P03,11,9,2,3,2
2,P03,11,7,20,1,20
3,P02_R2_optimized_1,11,7,20,0,20
3,P02_R2_optimized_1,11,9,2,0,2
3,P02_R2_optimized_1,11,8,28,0,28
3,P01_R2_optimized_1,11,9,2,0,2
3,P01_R2_optimized_1,11,8,28,0,28
3,P01_R2_optimized_1,11,7,20,0,20
3,P04_R2_optimized_1,11,8,28,0,28
3,P04_R2_optimized_1,11,9,2,0,2
3,P04_R2_optimized_1,7,6,4,0,4
3,P05_R2_optimized_1,11,8,28,0,28
3,P05_R2_optimized_1,11,9,2,0,2
3,P05_R2_optimized_1,11,7,20,0,20
3,P03,11,8,28,3,28
3,P03,11,7,20,4,20
3,P03,7,10,27,0,27
4,P02_R2_optimized_1,1,7,4,0,4
4,P02_R2_optimized_1,1,6,3,0,3
4,P02_R2_optimized_1,7,6,4,0,4
4,P01_R2_optimized_1,1,7,4,0,4
4,P01_R2_optimized_1,7,6,4,0,4
4,P01_R2_optimized_1,1,6,3,0,3
4,P04_R2_optimized_1,11,7,20,0,20
4,P04_R2_optimized_1,1,7,4,0,4
4,P04_R2_optimized_1,1,6,3,0,3
4,P05_R2_optimized_1,1,6,3,0,3
4,P05_R2_optimized_1,1,7,4,0,4
4,P05_R2_optimized_1,7,6,4,0,4
4,P03,11,8,28,4,28
4,P03,11,7,20,3,20
4,P03,7,10,27,1,27
5,P02_R2_optimized_1,11,8,28,0,28
5,P02_R2_optimized_1,11,7,20,0,20
5,P02_R2_optimized_1,11,9,2,0,2
5,P01_R2_optimized_1,11,8,28,0,28
5,P01_R2_optimized_1,11,7,20,0,20
5,P01_R2_optimized_1,11,9,2,0,2
5,P04_R2_optimized_1,11,9,2,0,2
5,P04_R2_optimized_1,11,8,28,0,28
5,P04_R2_optimized_1,7,10,27,0,27
5,P05_R2_optimized_1,11,7,20,0,20
5,P05_R2_optimized_1,7,10,27,0,27
5,P05_R2_optimized_1,11,9,2,0,2
5,P03,11,8,28,3,28
5,P03,11,7,20,3,20
5,P03,7,10,27,1,27
6,P02_R2_optimized_1,7,10,27,0,27
6,P02_R2_optimized_1,7,6,4,0,4
6,P02_R2_optimized_1,1,7,4,0,4
6,P01_R2_optimized_1,7,6,4,0,4
6,P01_R2_optimized_1,1,7,4,0,4
6,P01_R2_optimized_1,7,10,27,0,27
6,P04_R2_optimized_1,11,7,20,0,20
6,P04_R2_optimized_1,1,7,4,0,4
6,P04_R2_optimized_1,7,6,4,0,4
6,P05_R2_optimized_1,1,7,4,0,4
6,P05_R2_optimized_1,11,8,28,0,28
6,P05_R2_optimized_1,7,6,4,0,4
6,P03,11,7,20,3,20
6,P03,11,8,28,2,28
6,P03,4,3,1,1,1
7,P02_R2_optimized_1,11,7,20,0,20
7,P02_R2_optimized_1,4,3,1,0,1
7,P02_R2_optimized_1,11,8,28,0,28
7,P01_R2_optimized_1,11,8,28,0,28
7,P01_R2_optimized_1,11,7,20,0,20
7,P01_R2_optimized_1,11,9,2,0,2
7,P04_R2_optimized_1,11,9,2,0,2
7,P04_R2_optimized_1,7,10,27,0,27
7,P04_R2_optimized_1,11,8,28,2,28
7,P05_R2_optimized_1,11,7,20,0,20
7,P05_R2_optimized_1,11,9,2,0,2
7,P05_R2_optimized_1,7,10,27,0,27
7,P03,11,8,28,3,28
7,P03,11,7,20,2,20
