round,playerId,mapX,mapY,value,numberStars,score
1,P01_R2_constant_3,7,12,1,3,1
1,P01_R2_constant_3,2,12,27,3,27
1,P01_R2_constant_3,3,8,0,3,0
1,P02_R2_constant_3,10,6,2,3,2
1,P02_R2_constant_3,13,11,3,3,3
1,P02_R2_constant_3,14,12,44,3,44
1,P03_R2_constant_3,12,0,1,3,1
1,P03_R2_constant_3,3,4,24,3,24
1,P03_R2_constant_3,9,12,2,3,2
1,P05_R2_constant_3,0,12,13,3,13
1,P05_R2_constant_3,11,4,1,3,1
1,P05_R2_constant_3,14,8,8,3,8
1,P04,0,14,0,1,0
1,P04,0,13,45,1,45
1,P04,0,12,13,1,13
2,P01_R2_constant_3,10,6,2,3,2
2,P01_R2_constant_3,3,0,3,3,3
2,P01_R2_constant_3,2,2,3,3,3
2,P02_R2_constant_3,4,12,2,3,2
2,P02_R2_constant_3,9,0,2,3,2
2,P02_R2_constant_3,11,11,3,3,3
2,P03_R2_constant_3,2,12,27,3,27
2,P03_R2_constant_3,11,8,53,3,53
2,P03_R2_constant_3,14,10,20,3,20
2,P05_R2_constant_3,5,1,1,3,1
2,P05_R2_constant_3,7,12,1,3,1
2,P05_R2_constant_3,11,6,0,3,0
2,P04,0,13,45,0,45
2,P04,0,12,13,0,13
2,P04,2,12,27,0,27
3,P01_R2_constant_3,9,3,2,3,2
3,P01_R2_constant_3,11,4,1,3,1
3,P01_R2_constant_3,2,9,3,3,3
3,P02_R2_constant_3,8,2,1,3,1
3,P02_R2_constant_3,11,6,0,3,0
3,P02_R2_constant_3,5,0,1,3,1
3,P03_R2_constant_3,7,2,5,3,5
3,P03_R2_constant_3,11,6,0,3,0
3,P03_R2_constant_3,0,3,2,3,2
3,P05_R2_constant_3,13,11,3,3,3
3,P05_R2_constant_3,1,3,0,3,0
3,P05_R2_constant_3,0,12,13,3,13
3,P04,0,13,45,0,45
3,P04,2,12,27,0,27
3,P04,1,12,2,1,2
4,P01_R2_constant_3,14,12,44,3,44
4,P01_R2_constant_3,6,6,7,3,7
4,P01_R2_constant_3,0,3,2,3,2
4,P02_R2_constant_3,13,0,3,3,3
4,P02_R2_constant_3,6,0,8,3,8
4,P02_R2_constant_3,7,0,2,3,2
4,P03_R2_constant_3,5,1,1,3,1
4,P03_R2_constant_3,2,12,27,3,27
4,P03_R2_constant_3,5,13,3,3,3
4,P05_R2_constant_3,2,9,3,3,3
4,P05_R2_constant_3,14,1,0,3,0
4,P05_R2_constant_3,9,8,72,3,72
4,P04,0,13,45,0,45
4,P04,2,12,27,0,27
4,P04,0,11,2,1,2
5,P01_R2_constant_3,0,11,2,3,2
5,P01_R2_constant_3,14,1,0,3,0
5,P01_R2_constant_3,4,3,2,3,2
5,P02_R2_constant_3,13,11,3,3,3
5,P02_R2_constant_3,9,3,2,3,2
5,P02_R2_constant_3,7,13,1,3,1
5,P03_R2_constant_3,9,3,2,3,2
5,P03_R2_constant_3,13,11,3,3,3
5,P03_R2_constant_3,3,7,0,3,0
5,P05_R2_constant_3,1,11,71,3,71
5,P05_R2_constant_3,13,8,11,3,11
5,P05_R2_constant_3,9,8,72,3,72
5,P04,0,13,45,0,45
5,P04,2,12,27,0,27
5,P04,1,13,3,1,3
6,P01_R2_constant_3,13,10,0,3,0
6,P01_R2_constant_3,0,6,20,3,20
6,P01_R2_constant_3,2,12,27,3,27
6,P02_R2_constant_3,9,12,2,3,2
6,P02_R2_constant_3,9,0,2,3,2
6,P02_R2_constant_3,5,13,3,3,3
6,P03_R2_constant_3,12,7,1,3,1
6,P03_R2_constant_3,0,0,86,3,86
6,P03_R2_constant_3,11,4,1,3,1
6,P05_R2_constant_3,9,12,2,3,2
6,P05_R2_constant_3,1,11,71,3,71
6,P05_R2_constant_3,9,8,72,3,72
6,P04,0,13,45,1,45
6,P04,2,12,27,1,27
6,P04,2,13,1,1,1
7,P01_R2_constant_3,3,1,22,3,22
7,P01_R2_constant_3,6,2,2,3,2
7,P01_R2_constant_3,6,6,7,3,7
7,P02_R2_constant_3,4,9,1,3,1
7,P02_R2_constant_3,4,0,1,3,1
7,P02_R2_constant_3,4,13,7,3,7
7,P03_R2_constant_3,9,14,21,3,21
7,P03_R2_constant_3,7,3,3,3,3
7,P03_R2_constant_3,0,0,86,3,86
7,P05_R2_constant_3,1,5,9,3,9
7,P05_R2_constant_3,1,11,71,3,71
7,P05_R2_constant_3,9,8,72,3,72
7,P04,0,13,45,0,45
7,P04,2,12,27,0,27
7,P04,2,11,0,1,0
8,P01_R2_constant_3,5,13,3,3,3
8,P01_R2_constant_3,0,3,2,3,2
8,P01_R2_constant_3,11,6,0,3,0
8,P02_R2_constant_3,9,8,72,3,72
8,P02_R2_constant_3,3,0,3,3,3
8,P02_R2_constant_3,13,11,3,3,3
8,P03_R2_constant_3,5,14,13,3,13
8,P03_R2_constant_3,12,10,2,3,2
8,P03_R2_constant_3,0,0,86,3,86
8,P05_R2_constant_3,7,10,0,3,0
8,P05_R2_constant_3,1,11,71,3,71
8,P05_R2_constant_3,9,8,72,3,72
8,P04,0,13,45,0,45
8,P04,2,12,27,0,27
8,P04,2,10,6,1,6
9,P01_R2_constant_3,7,3,3,3,3
