round,playerId,mapX,mapY,value,numberStars,score
1,P05_R2_constant_3,10,12,0,3,0
1,P05_R2_constant_3,4,10,8,3,8
1,P05_R2_constant_3,1,2,2,3,2
1,P04_R2_constant_3,3,8,0,3,0
1,P04_R2_constant_3,13,4,45,3,45
1,P04_R2_constant_3,2,10,2,3,2
1,P01_R2_constant_3,1,9,3,3,3
1,P01_R2_constant_3,11,13,2,3,2
1,P01_R2_constant_3,7,7,1,3,1
1,P02_R2_constant_3,1,7,3,3,3
1,P02_R2_constant_3,2,9,2,3,2
1,P02_R2_constant_3,11,10,3,3,3
1,P03,2,5,0,5,0
1,P03,9,10,1,5,1
1,P03,2,13,2,5,2
2,P05_R2_constant_3,3,12,20,3,20
2,P05_R2_constant_3,13,1,1,3,1
2,P05_R2_constant_3,1,12,0,3,0
2,P04_R2_constant_3,12,0,53,3,53
2,P04_R2_constant_3,1,0,84,3,84
2,P04_R2_constant_3,13,4,45,3,45
2,P01_R2_constant_3,6,13,2,3,2
2,P01_R2_constant_3,3,11,3,3,3
2,P01_R2_constant_3,10,12,0,3,0
2,P02_R2_constant_3,8,7,3,3,3
2,P02_R2_constant_3,2,7,1,3,1
2,P02_R2_constant_3,7,7,1,3,1
2,P03,11,1,43,1,43
2,P03,11,3,14,1,14
2,P03,11,5,1,5,1
3,P05_R2_constant_3,9,10,1,3,1
3,P05_R2_constant_3,0,5,3,3,3
3,P05_R2_constant_3,11,4,24,3,24
3,P04_R2_constant_3,13,4,45,3,45
3,P04_R2_constant_3,12,0,53,3,53
3,P04_R2_constant_3,1,0,84,3,84
3,P01_R2_constant_3,1,9,3,3,3
3,P01_R2_constant_3,0,6,1,3,1
3,P01_R2_constant_3,7,8,3,3,3
3,P02_R2_constant_3,13,7,2,3,2
3,P02_R2_constant_3,2,13,2,3,2
3,P02_R2_constant_3,7,6,8,3,8
3,P03,11,1,43,1,43
3,P03,6,3,4,5,4
3,P03,11,7,2,5,2
4,P05_R2_constant_3,9,7,2,3,2
4,P05_R2_constant_3,10,14,1,3,1
4,P05_R2_constant_3,1,9,3,3,3
4,P04_R2_constant_3,13,4,45,3,45
