round,playerId,mapX,mapY,value,numberStars,score
1,P01,0,14,3,0,3
1,P02,13,11,4,0,4
1,P03,11,3,72,0,72
1,P01,1,13,8,0,8
1,P02,8,4,2,0,2
1,P01,2,12,2,0,2
1,P05,0,0,12,0,12
1,P03,3,1,72,0,72
1,P02,1,11,44,0,44
1,P04,8,13,3,0,3
1,P05,0,5,3,5,3
1,P03,4,6,3,0,3
1,P04,6,10,2,0,2
1,P04,7,8,4,1,4
1,P05,0,10,14,4,14
2,P02,1,11,44,0,44
2,P04,8,6,1,0,1
2,P01,3,11,3,0,3
2,P05,14,10,6,5,6
2,P03,3,1,72,5,72
2,P04,7,4,1,0,1
2,P01,4,10,3,0,3
2,P05,7,8,4,5,4
2,P01,7,8,4,0,4
2,P02,6,13,51,0,51
2,P04,11,5,0,0,0
2,P03,12,3,71,5,71
2,P05,14,5,1,5,1
2,P02,9,12,2,0,2
2,P03,11,3,72,5,72
3,P01,0,10,14,0,14
3,P03,12,3,71,5,71
3,P02,6,13,51,0,51
3,P05,11,3,72,0,72
3,P01,0,5,3,0,3
3,P04,2,13,3,0,3
3,P03,11,3,72,0,72
3,P02,1,11,44,0,44
3,P01,5,8,3,0,3
3,P05,12,3,71,0,71
3,P04,3,12,2,0,2
3,P03,3,1,72,0,72
3,P04,4,11,1,0,1
3,P05,14,5,1,5,1
3,P02,7,6,2,0,2
4,P02,6,13,51,0,51
4,P05,11,3,72,0,72
4,P01,0,10,14,0,14
4,P04,10,13,11,0,11
4,P03,12,3,71,0,71
4,P05,12,3,71,0,71
4,P02,1,11,44,0,44
4,P03,11,3,72,0,72
4,P04,9,11,44,2,44
4,P01,7,6,2,0,2
4,P03,3,1,72,0,72
4,P02,2,6,2,1,2
4,P05,12,11,0,5,0
4,P04,6,10,2,0,2
4,P01,8,5,4,0,4
5,P05,11,3,72,0,72
5,P04,4,4,2,0,2
5,P03,12,3,71,0,71
5,P02,6,13,51,0,51
5,P05,12,3,71,0,71
5,P03,11,3,72,0,72
5,P01,9,11,44,0,44
5,P04,5,2,1,0,1
5,P02,1,11,44,0,44
5,P03,3,1,72,0,72
5,P05,4,7,2,5,2
5,P04,6,4,20,2,20
5,P01,0,10,14,0,14
5,P02,12,3,71,5,71
5,P01,11,3,72,0,72
