round,playerId,mapX,mapY,value,numberStars,score
1,P02_R2_constant_5,3,2,3,5,3
1,P02_R2_constant_5,7,10,45,5,45
1,P02_R2_constant_5,9,13,84,5,84
1,P01_R2_constant_5,4,9,6,5,6
1,P01_R2_constant_5,9,0,7,5,7
1,P01_R2_constant_5,5,1,1,5,1
1,P03_R2_constant_5,0,9,44,5,44
1,P03_R2_constant_5,3,7,0,5,0
1,P03_R2_constant_5,5,12,3,5,3
1,P04_R2_constant_5,12,3,86,5,86
1,P04_R2_constant_5,12,14,24,5,24
1,P04_R2_constant_5,2,9,6,5,6
1,P05,1,5,0,5,0
1,P05,10,5,0,5,0
1,P05,5,7,12,2,12
2,P02_R2_constant_5,1,5,0,5,0
2,P02_R2_constant_5,7,10,45,5,45
2,P02_R2_constant_5,9,13,84,5,84
2,P01_R2_constant_5,1,8,2,5,2
2,P01_R2_constant_5,8,11,3,5,3
2,P01_R2_constant_5,0,0,2,5,2
2,P03_R2_constant_5,4,10,6,5,6
2,P03_R2_constant_5,14,13,53,5,53
2,P03_R2_constant_5,0,9,44,5,44
2,P04_R2_constant_5,5,10,7,5,7
2,P04_R2_constant_5,2,8,2,5,2
2,P04_R2_constant_5,12,3,86,5,86
2,P05,5,7,12,1,12
2,P05,5,1,1,5,1
2,P05,7,10,45,1,45
3,P02_R2_constant_5,6,7,4,5,4
3,P02_R2_constant_5,7,10,45,5,45
3,P02_R2_constant_5,9,13,84,5,84
3,P01_R2_constant_5,13,6,3,5,3
3,P01_R2_constant_5,13,11,1,5,1
3,P01_R2_constant_5,2,1,1,5,1
3,P03_R2_constant_5,4,10,6,5,6
3,P03_R2_constant_5,0,9,44,5,44
3,P03_R2_constant_5,12,3,86,5,86
3,P04_R2_constant_5,6,5,1,5,1
3,P04_R2_constant_5,1,8,2,5,2
3,P04_R2_constant_5,12,3,86,5,86
3,P05,7,10,45,1,45
3,P05,5,7,12,1,12
3,P05,0,9,44,2,44
4,P02_R2_constant_5,6,7,4,5,4
4,P02_R2_constant_5,10,3,2,5,2
4,P02_R2_constant_5,9,13,84,5,84
4,P01_R2_constant_5,1,8,2,5,2
4,P01_R2_constant_5,9,9,8,5,8
4,P01_R2_constant_5,4,11,2,5,2
4,P03_R2_constant_5,5,3,1,5,1
4,P03_R2_constant_5,13,1,2,5,2
4,P03_R2_constant_5,12,3,86,5,86
4,P04_R2_constant_5,12,4,19,5,19
4,P04_R2_constant_5,2,11,21,5,21
4,P04_R2_constant_5,12,3,86,5,86
4,P05,7,10,45,1,45
4,P05,12,3,86,1,86
4,P05,0,9,44,1,44
5,P02_R2_constant_5,1,8,2,5,2
5,P02_R2_constant_5,5,7,12,5,12
5,P02_R2_constant_5,9,13,84,5,84
5,P01_R2_constant_5,9,0,7,5,7
5,P01_R2_constant_5,4,0,14,5,14
5,P01_R2_constant_5,10,11,1,5,1
5,P03_R2_constant_5,0,12,2,5,2
5,P03_R2_constant_5,12,2,1,5,1
5,P03_R2_constant_5,12,3,86,5,86
5,P04_R2_constant_5,7,7,13,5,13
5,P04_R2_constant_5,0,6,6,5,6
5,P04_R2_constant_5,12,3,86,5,86
5,P05,12,3,86,1,86
5,P05,7,10,45,1,45
5,P05,0,9,44,1,44
6,P02_R2_constant_5,12,10,2,5,2
6,P02_R2_constant_5,9,11,1,5,1
6,P02_R2_constant_5,9,13,84,5,84
6,P01_R2_constant_5,7,7,13,5,13
