round,playerId,mapX,mapY,value,numberStars,score
1,P02_R2_constant_5,3,0,0,5,0
1,P02_R2_constant_5,10,11,44,5,44
1,P02_R2_constant_5,5,8,3,5,3
1,P03_R2_constant_5,3,5,2,5,2
1,P03_R2_constant_5,11,7,44,5,44
1,P03_R2_constant_5,7,11,9,5,9
1,P01_R2_constant_5,10,6,5,5,5
1,P01_R2_constant_5,6,5,4,5,4
1,P01_R2_constant_5,8,0,2,5,2
1,P04_R2_constant_5,12,4,2,5,2
1,P04_R2_constant_5,9,8,1,5,1
1,P04_R2_constant_5,8,3,27,5,27
1,P05,14,6,1,1,1
1,P05,14,0,3,1,3
1,P05,12,2,53,5,53
2,P02_R2_constant_5,6,0,2,5,2
2,P02_R2_constant_5,4,9,13,5,13
2,P02_R2_constant_5,8,3,27,5,27
2,P03_R2_constant_5,14,7,71,5,71
2,P03_R2_constant_5,10,6,5,5,5
2,P03_R2_constant_5,12,4,2,5,2
2,P01_R2_constant_5,10,4,1,5,1
2,P01_R2_constant_5,3,0,0,5,0
2,P01_R2_constant_5,1,7,2,5,2
2,P04_R2_constant_5,2,1,8,5,8
2,P04_R2_constant_5,0,13,3,5,3
2,P04_R2_constant_5,3,5,2,5,2
2,P05,3,0,0,1,0
2,P05,0,5,44,4,44
2,P05,0,14,0,1,0
3,P02_R2_constant_5,14,13,2,5,2
3,P02_R2_constant_5,14,4,7,5,7
3,P02_R2_constant_5,10,6,5,5,5
3,P03_R2_constant_5,0,1,9,5,9
3,P03_R2_constant_5,2,1,8,5,8
3,P03_R2_constant_5,14,7,71,5,71
3,P01_R2_constant_5,14,6,1,5,1
3,P01_R2_constant_5,14,10,3,5,3
3,P01_R2_constant_5,2,11,1,5,1
3,P04_R2_constant_5,6,0,2,5,2
3,P04_R2_constant_5,7,7,4,5,4
3,P04_R2_constant_5,8,11,2,5,2
3,P05,14,9,3,3,3
3,P05,3,11,2,2,2
3,P05,3,8,3,3,3
4,P02_R2_constant_5,3,0,0,5,0
4,P02_R2_constant_5,5,5,6,5,6
4,P02_R2_constant_5,7,10,1,5,1
4,P03_R2_constant_5,7,4,0,5,0
4,P03_R2_constant_5,14,5,0,5,0
4,P03_R2_constant_5,14,7,71,5,71
4,P01_R2_constant_5,7,11,9,5,9
4,P01_R2_constant_5,1,11,7,5,7
4,P01_R2_constant_5,10,6,5,5,5
4,P04_R2_constant_5,3,3,4,5,4
4,P04_R2_constant_5,13,5,1,5,1
4,P04_R2_constant_5,1,10,45,5,45
4,P05,11,8,0,1,0
4,P05,7,10,1,1,1
4,P05,7,2,3,2,3
5,P02_R2_constant_5,6,0,2,5,2
5,P02_R2_constant_5,3,11,2,5,2
5,P02_R2_constant_5,3,2,1,5,1
5,P03_R2_constant_5,12,7,51,5,51
5,P03_R2_constant_5,10,11,44,5,44
5,P03_R2_constant_5,14,7,71,5,71
5,P01_R2_constant_5,14,5,0,5,0
5,P01_R2_constant_5,1,11,7,5,7
5,P01_R2_constant_5,14,6,1,5,1
5,P04_R2_constant_5,14,6,1,5,1
5,P04_R2_constant_5,7,12,6,5,6
5,P04_R2_constant_5,1,10,45,5,45
5,P05,7,5,86,5,86
5,P05,12,5,0,2,0
5,P05,2,7,0,2,0
6,P02_R2_constant_5,0,1,9,5,9
6,P02_R2_constant_5,5,8,3,5,3
6,P02_R2_constant_5,0,12,3,5,3
6,P03_R2_constant_5,10,11,44,5,44
6,P03_R2_constant_5,5,5,6,5,6
6,P03_R2_constant_5,14,7,71,5,71
6,P01_R2_constant_5,6,7,1,5,1
6,P01_R2_constant_5,10,9,0,5,0
6,P01_R2_constant_5,0,1,9,5,9
6,P04_R2_constant_5,12,7,51,5,51
6,P04_R2_constant_5,7,12,6,5,6
6,P04_R2_constant_5,1,10,45,5,45
6,P05,1,3,86,5,86
6,P05,1,8,2,3,2
6,P05,8,10,1,5,1
7,P02_R2_constant_5,14,14,1,5,1
7,P02_R2_constant_5,7,4,0,5,0
7,P02_R2_constant_5,3,12,2,5,2
7,P03_R2_constant_5,9,9,6,5,6
7,P03_R2_constant_5,10,11,44,5,44
7,P03_R2_constant_5,14,7,71,5,71
7,P01_R2_constant_5,9,8,1,5,1
7,P01_R2_constant_5,3,11,2,5,2
7,P01_R2_constant_5,9,9,6,5,6
7,P04_R2_constant_5,6,14,2,5,2
7,P04_R2_constant_5,1,10,45,5,45
7,P04_R2_constant_5,7,11,9,5,9
7,P05,4,10,13,3,13
7,P05,11,9,3,3,3
7,P05,8,9,3,3,3
8,P02_R2_constant_5,5,7,2,5,2
8,P02_R2_constant_5,14,11,1,5,1
8,P02_R2_constant_5,10,5,1,5,1
8,P03_R2_constant_5,9,8,1,5,1
8,P03_R2_constant_5,7,10,1,5,1
8,P03_R2_constant_5,14,7,71,5,71
8,P01_R2_constant_5,2,7,0,5,0
8,P01_R2_constant_5,9,1,7,5,7
8,P01_R2_constant_5,10,2,1,5,1
8,P04_R2_constant_5,7,7,4,5,4
8,P04_R2_constant_5,2,13,1,5,1
8,P04_R2_constant_5,14,6,1,5,1
8,P05,6,12,85,4,85
8,P05,11,12,0,5,0
8,P05,14,12,0,5,0
9,P02_R2_constant_5,1,0,2,5,2
