round,playerId,mapX,mapY,value,numberStars,score
1,P02_R2_optimized_1,9,11,8,0,8
1,P02_R2_optimized_1,7,5,1,0,1
1,P02_R2_optimized_1,2,2,44,0,44
1,P05_R2_optimized_1,3,0,1,0,1
1,P05_R2_optimized_1,13,1,3,0,3
1,P05_R2_optimized_1,12,5,2,0,2
1,P03_R2_optimized_1,12,3,4,0,4
1,P03_R2_optimized_1,3,14,2,0,2
1,P03_R2_optimized_1,14,0,1,0,1
1,P04_R2_optimized_1,13,13,7,0,7
1,P04_R2_optimized_1,2,8,3,0,3
1,P04_R2_optimized_1,12,3,4,0,4
1,P01,14,0,1,0,1
1,P01,13,0,6,1,6
1,P01,12,0,0,0,0
2,P02_R2_optimized_1,13,0,6,0,6
2,P02_R2_optimized_1,9,2,4,0,4
2,P02_R2_optimized_1,9,6,0,0,0
2,P05_R2_optimized_1,13,0,6,0,6
2,P05_R2_optimized_1,12,8,1,0,1
2,P05_R2_optimized_1,10,7,7,0,7
2,P03_R2_optimized_1,13,0,6,0,6
2,P03_R2_optimized_1,6,2,4,0,4
2,P03_R2_optimized_1,2,13,2,0,2
2,P04_R2_optimized_1,13,0,6,0,6
2,P04_R2_optimized_1,13,3,21,0,21
2,P04_R2_optimized_1,7,8,2,0,2
2,P01,11,0,72,4,72
2,P01,10,0,20,2,20
2,P01,9,0,6,0,6
3,P02_R2_optimized_1,11,0,72,0,72
3,P02_R2_optimized_1,10,0,20,0,20
3,P02_R2_optimized_1,13,10,20,0,20
3,P05_R2_optimized_1,11,0,72,0,72
3,P05_R2_optimized_1,10,0,20,0,20
3,P05_R2_optimized_1,11,12,3,0,3
3,P03_R2_optimized_1,10,0,20,0,20
3,P03_R2_optimized_1,11,0,72,4,72
3,P03_R2_optimized_1,12,6,0,0,0
3,P04_R2_optimized_1,11,0,72,0,72
3,P04_R2_optimized_1,10,0,20,0,20
3,P04_R2_optimized_1,13,5,13,0,13
3,P01,9,0,6,1,6
3,P01,8,0,2,0,2
