round,playerId,mapX,mapY,value,numberStars,score
1,P03,5,4,3,1,3
1,P04,1,1,0,0,0
1,P01,12,4,0,5,0
1,P03,7,8,1,1,1
1,P05,10,4,0,0,0
1,P04,13,1,1,0,1
1,P03,12,2,2,1,2
1,P01,3,6,6,1,6
1,P05,4,4,3,0,3
1,P02,6,7,53,2,53
1,P04,13,13,13,3,13
1,P05,5,1,2,0,2
1,P01,10,10,22,1,22
1,P02,14,14,4,1,4
1,P02,4,6,0,0,0
2,P03,13,13,13,1,13
2,P04,12,4,0,0,0
2,P02,6,7,53,3,53
2,P01,13,6,0,1,0
2,P05,13,13,13,1,13
2,P03,12,4,0,1,0
2,P01,7,2,9,1,9
2,P02,12,4,0,4,0
2,P03,1,10,4,1,4
2,P05,12,4,0,0,0
2,P04,3,12,0,5,0
2,P01,4,8,43,1,43
2,P02,10,10,22,2,22
2,P05,6,7,53,3,53
2,P04,7,8,1,0,1
3,P02,13,13,13,1,13
3,P01,4,8,43,0,43
3,P04,13,6,0,0,0
3,P05,6,7,53,3,53
3,P03,6,7,53,2,53
3,P02,6,11,0,0,0
3,P03,3,3,6,1,6
3,P05,3,12,0,0,0
3,P01,8,11,5,5,5
3,P04,2,2,24,0,24
3,P02,3,12,0,3,0
3,P03,3,12,0,1,0
3,P05,13,10,27,2,27
3,P01,11,7,0,1,0
3,P04,1,7,4,0,4
4,P03,6,7,53,1,53
4,P02,6,7,53,3,53
4,P04,2,2,24,0,24
4,P05,6,7,53,3,53
4,P03,8,4,6,1,6
4,P01,3,12,0,0,0
4,P04,4,11,0,0,0
4,P05,13,10,27,2,27
4,P02,2,5,20,1,20
4,P03,3,1,2,1,2
4,P05,8,11,5,0,5
4,P04,10,5,2,0,2
4,P02,12,4,0,1,0
4,P01,6,1,86,1,86
4,P01,10,1,2,1,2
5,P03,6,7,53,1,53
5,P01,6,1,86,0,86
5,P05,6,7,53,3,53
5,P02,6,7,53,1,53
5,P04,2,2,24,0,24
5,P03,13,0,1,1,1
5,P02,5,2,14,2,14
5,P05,13,10,27,1,27
5,P03,0,4,2,1,2
5,P01,11,3,1,1,1
5,P04,7,2,9,0,9
5,P05,11,5,20,2,20
5,P02,2,5,20,2,20
