round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_constant_5,4,4,9,5,9
1,P04_R2_constant_5,10,0,20,5,20
1,P04_R2_constant_5,3,3,1,5,1
1,P01_R2_constant_5,7,0,71,5,71
1,P01_R2_constant_5,12,2,6,5,6
1,P01_R2_constant_5,5,8,4,5,4
1,P03_R2_constant_5,13,7,1,5,1
1,P03_R2_constant_5,12,8,2,5,2
1,P03_R2_constant_5,3,2,6,5,6
1,P05_R2_constant_5,12,14,4,5,4
1,P05_R2_constant_5,6,9,8,5,8
1,P05_R2_constant_5,1,11,0,5,0
1,P02,6,3,1,5,1
1,P02,7,3,3,5,3
1,P02,6,5,24,0,24
2,P04_R2_constant_5,11,1,8,5,8
2,P04_R2_constant_5,4,5,2,5,2
2,P04_R2_constant_5,2,4,0,5,0
2,P01_R2_constant_5,5,8,4,5,4
2,P01_R2_constant_5,9,13,6,5,6
2,P01_R2_constant_5,7,0,71,5,71
2,P03_R2_constant_5,12,14,4,5,4
2,P03_R2_constant_5,0,12,2,5,2
2,P03_R2_constant_5,1,11,0,5,0
2,P05_R2_constant_5,10,4,2,5,2
2,P05_R2_constant_5,11,3,2,5,2
2,P05_R2_constant_5,2,9,45,5,45
2,P02,6,5,24,0,24
2,P02,6,8,9,5,9
2,P02,11,7,3,0,3
3,P04_R2_constant_5,14,7,2,5,2
3,P04_R2_constant_5,7,6,1,5,1
3,P04_R2_constant_5,14,2,86,5,86
3,P01_R2_constant_5,8,3,21,5,21
3,P01_R2_constant_5,3,1,3,5,3
3,P01_R2_constant_5,7,0,71,5,71
3,P03_R2_constant_5,7,1,8,5,8
3,P03_R2_constant_5,5,0,1,5,1
3,P03_R2_constant_5,7,4,1,5,1
3,P05_R2_constant_5,7,4,1,5,1
3,P05_R2_constant_5,3,3,1,5,1
3,P05_R2_constant_5,2,9,45,5,45
3,P02,6,5,24,0,24
3,P02,5,8,4,5,4
3,P02,1,11,0,5,0
4,P04_R2_constant_5,11,6,2,5,2
4,P04_R2_constant_5,12,7,2,5,2
4,P04_R2_constant_5,14,2,86,5,86
4,P01_R2_constant_5,13,0,0,5,0
4,P01_R2_constant_5,2,11,12,5,12
4,P01_R2_constant_5,6,8,9,5,9
4,P03_R2_constant_5,6,6,28,5,28
4,P03_R2_constant_5,9,13,6,5,6
4,P03_R2_constant_5,4,12,3,5,3
4,P05_R2_constant_5,4,4,9,5,9
4,P05_R2_constant_5,9,0,14,5,14
4,P05_R2_constant_5,1,11,0,5,0
4,P02,6,5,24,0,24
4,P02,7,0,71,0,71
4,P02,14,0,3,5,3
5,P04_R2_constant_5,11,9,20,5,20
5,P04_R2_constant_5,1,11,0,5,0
5,P04_R2_constant_5,14,2,86,5,86
5,P01_R2_constant_5,6,2,1,5,1
5,P01_R2_constant_5,7,4,1,5,1
5,P01_R2_constant_5,6,4,2,5,2
5,P03_R2_constant_5,11,6,2,5,2
