round,playerId,mapX,mapY,value,numberStars,score
1,P03_R2_optimized_1,9,7,86,5,86
1,P03_R2_optimized_1,10,14,11,0,11
1,P03_R2_optimized_1,7,14,0,0,0
1,P05_R2_optimized_1,7,2,0,0,0
1,P05_R2_optimized_1,8,5,19,0,19
1,P05_R2_optimized_1,14,13,12,0,12
1,P01_R2_optimized_1,5,9,9,0,9
1,P01_R2_optimized_1,14,8,2,0,2
1,P01_R2_optimized_1,12,14,85,3,85
1,P04_R2_optimized_1,12,2,3,0,3
1,P04_R2_optimized_1,11,8,2,0,2
1,P04_R2_optimized_1,9,8,5,0,5
1,P02,4,3,14,1,14
1,P02,10,7,3,0,3
1,P02,4,12,4,1,4
2,P03_R2_optimized_1,12,14,85,5,85
2,P03_R2_optimized_1,4,3,14,0,14
2,P03_R2_optimized_1,9,7,86,5,86
2,P05_R2_optimized_1,4,3,14,0,14
2,P05_R2_optimized_1,12,14,85,3,85
2,P05_R2_optimized_1,9,7,86,5,86
2,P01_R2_optimized_1,9,7,86,5,86
2,P01_R2_optimized_1,4,12,4,0,4
2,P01_R2_optimized_1,12,14,85,5,85
2,P04_R2_optimized_1,12,14,85,5,85
2,P04_R2_optimized_1,4,3,14,0,14
2,P04_R2_optimized_1,9,7,86,5,86
2,P02,4,3,14,1,14
2,P02,12,14,85,4,85
2,P02,1,12,3,0,3
3,P03_R2_optimized_1,4,12,4,0,4
3,P03_R2_optimized_1,12,14,85,4,85
3,P03_R2_optimized_1,9,7,86,1,86
3,P05_R2_optimized_1,4,12,4,0,4
3,P05_R2_optimized_1,12,14,85,0,85
3,P05_R2_optimized_1,9,7,86,5,86
3,P01_R2_optimized_1,4,3,14,0,14
3,P01_R2_optimized_1,12,14,85,5,85
3,P01_R2_optimized_1,9,7,86,5,86
3,P04_R2_optimized_1,4,12,4,0,4
3,P04_R2_optimized_1,12,14,85,5,85
3,P04_R2_optimized_1,9,7,86,5,86
3,P02,4,3,14,1,14
3,P02,12,14,85,1,85
3,P02,13,6,53,1,53
4,P03_R2_optimized_1,4,3,14,0,14
4,P03_R2_optimized_1,12,14,85,2,85
4,P03_R2_optimized_1,9,7,86,5,86
4,P05_R2_optimized_1,4,3,14,0,14
4,P05_R2_optimized_1,12,14,85,4,85
4,P05_R2_optimized_1,9,7,86,5,86
4,P01_R2_optimized_1,4,12,4,0,4
4,P01_R2_optimized_1,12,14,85,1,85
4,P01_R2_optimized_1,9,7,86,5,86
4,P04_R2_optimized_1,4,3,14,0,14
4,P04_R2_optimized_1,12,14,85,5,85
4,P04_R2_optimized_1,9,7,86,5,86
4,P02,13,6,53,1,53
4,P02,12,14,85,1,85
4,P02,2,10,1,0,1
5,P03_R2_optimized_1,4,12,4,0,4
5,P03_R2_optimized_1,12,14,85,5,85
5,P03_R2_optimized_1,9,7,86,5,86
5,P05_R2_optimized_1,13,6,53,0,53
5,P05_R2_optimized_1,12,14,85,1,85
5,P05_R2_optimized_1,9,7,86,5,86
5,P01_R2_optimized_1,13,6,53,0,53
5,P01_R2_optimized_1,12,14,85,5,85
5,P01_R2_optimized_1,9,7,86,2,86
5,P04_R2_optimized_1,13,6,53,0,53
5,P04_R2_optimized_1,12,14,85,4,85
5,P04_R2_optimized_1,9,7,86,5,86
5,P02,9,7,86,1,86
5,P02,13,6,53,1,53
5,P02,12,14,85,1,85
6,P03_R2_optimized_1,4,3,14,0,14
6,P03_R2_optimized_1,12,14,85,0,85
6,P03_R2_optimized_1,9,7,86,0,86
6,P05_R2_optimized_1,13,6,53,0,53
6,P05_R2_optimized_1,12,14,85,5,85
6,P05_R2_optimized_1,9,7,86,5,86
6,P01_R2_optimized_1,4,3,14,0,14
6,P01_R2_optimized_1,12,14,85,5,85
6,P01_R2_optimized_1,9,7,86,5,86
6,P04_R2_optimized_1,13,6,53,0,53
6,P04_R2_optimized_1,12,14,85,4,85
6,P04_R2_optimized_1,9,7,86,0,86
6,P02,9,7,86,0,86
6,P02,13,6,53,0,53
6,P02,12,14,85,0,85
7,P03_R2_optimized_1,13,6,53,0,53
7,P03_R2_optimized_1,12,14,85,5,85
7,P03_R2_optimized_1,9,7,86,5,86
7,P05_R2_optimized_1,4,12,4,0,4
7,P05_R2_optimized_1,12,14,85,0,85
7,P05_R2_optimized_1,9,7,86,1,86
7,P01_R2_optimized_1,13,6,53,0,53
7,P01_R2_optimized_1,12,14,85,0,85
7,P01_R2_optimized_1,9,7,86,2,86
7,P04_R2_optimized_1,4,3,14,0,14
7,P04_R2_optimized_1,12,14,85,5,85
7,P04_R2_optimized_1,9,7,86,0,86
7,P02,9,7,86,0,86
7,P02,13,6,53,0,53
7,P02,12,14,85,0,85
8,P03_R2_optimized_1,13,6,53,0,53
8,P03_R2_optimized_1,12,14,85,4,85
8,P03_R2_optimized_1,9,7,86,5,86
8,P05_R2_optimized_1,13,6,53,0,53
8,P05_R2_optimized_1,12,14,85,5,85
8,P05_R2_optimized_1,9,7,86,0,86
8,P01_R2_optimized_1,13,6,53,0,53
8,P01_R2_optimized_1,12,14,85,1,85
8,P01_R2_optimized_1,9,7,86,5,86
8,P04_R2_optimized_1,13,6,53,0,53
8,P04_R2_optimized_1,12,14,85,5,85
8,P04_R2_optimized_1,9,7,86,3,86
8,P02,9,7,86,0,86
8,P02,12,14,85,0,85
8,P02,13,6,53,0,53
9,P03_R2_optimized_1,13,6,53,0,53
9,P03_R2_optimized_1,12,14,85,4,85
9,P03_R2_optimized_1,9,7,86,5,86
9,P05_R2_optimized_1,4,3,14,0,14
9,P05_R2_optimized_1,12,14,85,4,85
9,P05_R2_optimized_1,9,7,86,5,86
9,P01_R2_optimized_1,4,5,27,0,27
9,P01_R2_optimized_1,12,14,85,0,85
9,P01_R2_optimized_1,9,7,86,5,86
9,P04_R2_optimized_1,13,6,53,0,53
9,P04_R2_optimized_1,12,14,85,5,85
9,P04_R2_optimized_1,9,7,86,5,86
9,P02,9,7,86,0,86
9,P02,12,14,85,0,85
9,P02,13,6,53,5,53
10,P03_R2_optimized_1,13,6,53,0,53
10,P03_R2_optimized_1,12,14,85,4,85
10,P03_R2_optimized_1,9,7,86,5,86
10,P05_R2_optimized_1,13,6,53,0,53
10,P05_R2_optimized_1,12,14,85,5,85
10,P05_R2_optimized_1,9,7,86,5,86
10,P01_R2_optimized_1,13,6,53,0,53
10,P01_R2_optimized_1,12,14,85,0,85
10,P01_R2_optimized_1,9,7,86,0,86
