round,playerId,mapX,mapY,value,numberStars,score
1,P01_R2_collaborator,11,9,3,3,3
1,P01_R2_collaborator,0,13,3,4,3
1,P01_R2_collaborator,3,3,0,0,0
1,P05_R2_collaborator,11,11,1,4,1
1,P05_R2_collaborator,0,9,1,0,1
1,P05_R2_collaborator,11,13,5,0,5
1,P04_R2_collaborator,13,6,1,0,1
1,P04_R2_collaborator,10,6,1,0,1
1,P04_R2_collaborator,3,8,51,2,51
1,P02_R2_defector,0,3,2,2,2
1,P02_R2_defector,1,4,4,0,4
1,P02_R2_defector,8,5,43,4,43
1,P03,6,5,3,1,3
1,P03,7,6,1,1,1
1,P03,8,7,2,0,2
2,P01_R2_collaborator,9,9,19,2,19
2,P01_R2_collaborator,3,2,1,0,1
2,P01_R2_collaborator,3,14,3,1,3
2,P05_R2_collaborator,1,11,2,0,2
2,P05_R2_collaborator,0,3,2,0,2
2,P05_R2_collaborator,4,7,2,4,2
2,P04_R2_collaborator,5,13,43,5,43
2,P04_R2_collaborator,13,9,2,0,2
2,P04_R2_collaborator,3,8,51,5,51
2,P02_R2_defector,1,10,53,0,53
2,P02_R2_defector,13,8,3,5,3
2,P02_R2_defector,11,9,3,0,3
2,P03,4,11,72,0,72
2,P03,4,9,1,0,1
2,P03,6,8,0,1,0
3,P01_R2_collaborator,1,8,53,1,53
3,P01_R2_collaborator,5,0,3,0,3
3,P01_R2_collaborator,8,2,4,0,4
3,P05_R2_collaborator,11,10,2,0,2
3,P05_R2_collaborator,3,14,3,0,3
3,P05_R2_collaborator,5,13,43,3,43
3,P04_R2_collaborator,11,9,3,0,3
3,P04_R2_collaborator,5,13,43,5,43
3,P04_R2_collaborator,7,4,21,5,21
3,P02_R2_defector,4,7,2,4,2
3,P02_R2_defector,8,11,72,0,72
3,P02_R2_defector,1,10,53,2,53
3,P03,4,11,72,1,72
3,P03,5,13,43,2,43
3,P03,11,11,1,0,1
4,P01_R2_collaborator,7,12,2,4,2
4,P01_R2_collaborator,4,5,2,5,2
4,P01_R2_collaborator,1,8,53,1,53
4,P05_R2_collaborator,0,12,2,0,2
4,P05_R2_collaborator,11,11,1,0,1
4,P05_R2_collaborator,4,5,2,3,2
4,P04_R2_collaborator,0,13,3,3,3
4,P04_R2_collaborator,7,4,21,2,21
4,P04_R2_collaborator,5,4,0,0,0
4,P02_R2_defector,14,3,8,5,8
4,P02_R2_defector,1,10,53,0,53
4,P02_R2_defector,12,14,3,5,3
4,P03,4,11,72,1,72
4,P03,4,7,2,4,2
4,P03,13,8,3,2,3
5,P01_R2_collaborator,0,5,1,0,1
5,P01_R2_collaborator,2,0,3,0,3
5,P01_R2_collaborator,5,13,43,1,43
5,P05_R2_collaborator,3,14,3,3,3
5,P05_R2_collaborator,10,7,1,0,1
5,P05_R2_collaborator,14,13,0,5,0
5,P04_R2_collaborator,8,1,1,0,1
5,P04_R2_collaborator,2,7,20,0,20
5,P04_R2_collaborator,2,3,2,0,2
5,P02_R2_defector,11,14,2,0,2
5,P02_R2_defector,13,10,84,4,84
5,P02_R2_defector,1,10,53,4,53
5,P03,4,11,72,0,72
5,P03,1,10,53,2,53
5,P03,0,13,3,0,3
6,P01_R2_collaborator,0,13,3,3,3
6,P01_R2_collaborator,2,2,24,2,24
6,P01_R2_collaborator,0,3,2,3,2
6,P05_R2_collaborator,14,8,9,0,9
6,P05_R2_collaborator,10,1,7,4,7
6,P05_R2_collaborator,7,5,2,0,2
6,P04_R2_collaborator,13,8,3,5,3
6,P04_R2_collaborator,10,11,2,0,2
6,P04_R2_collaborator,6,12,22,0,22
6,P02_R2_defector,9,5,4,5,4
6,P02_R2_defector,1,10,53,0,53
6,P02_R2_defector,13,10,84,0,84
6,P03,4,11,72,1,72
6,P03,1,10,53,2,53
6,P03,0,0,0,1,0
7,P01_R2_collaborator,14,6,1,0,1
7,P01_R2_collaborator,5,13,43,4,43
7,P01_R2_collaborator,8,0,2,0,2
7,P05_R2_collaborator,13,10,84,5,84
7,P05_R2_collaborator,7,3,2,0,2
7,P05_R2_collaborator,10,10,3,4,3
7,P04_R2_collaborator,8,8,7,0,7
7,P04_R2_collaborator,0,4,2,0,2
7,P04_R2_collaborator,0,14,0,2,0
7,P02_R2_defector,14,2,3,5,3
7,P02_R2_defector,2,14,1,5,1
7,P02_R2_defector,13,10,84,3,84
7,P03,10,1,7,1,7
7,P03,14,3,8,4,8
7,P03,5,13,43,1,43
8,P01_R2_collaborator,4,5,2,0,2
8,P01_R2_collaborator,9,5,4,0,4
8,P01_R2_collaborator,12,9,2,0,2
8,P05_R2_collaborator,10,11,2,0,2
8,P05_R2_collaborator,0,2,2,5,2
8,P05_R2_collaborator,13,10,84,5,84
8,P04_R2_collaborator,5,10,7,0,7
8,P04_R2_collaborator,13,10,84,5,84
8,P04_R2_collaborator,1,7,3,0,3
8,P02_R2_defector,1,7,3,0,3
8,P02_R2_defector,4,11,72,0,72
8,P02_R2_defector,13,10,84,4,84
8,P03,4,11,72,1,72
8,P03,1,10,53,0,53
8,P03,0,13,3,2,3
9,P01_R2_collaborator,4,9,1,0,1
9,P01_R2_collaborator,12,11,71,5,71
9,P01_R2_collaborator,3,14,3,5,3
9,P05_R2_collaborator,8,9,3,3,3
9,P05_R2_collaborator,11,13,5,0,5
9,P05_R2_collaborator,13,10,84,5,84
9,P04_R2_collaborator,12,14,3,0,3
9,P04_R2_collaborator,2,14,1,2,1
9,P04_R2_collaborator,13,10,84,5,84
9,P02_R2_defector,1,10,53,4,53
9,P02_R2_defector,4,11,72,4,72
9,P02_R2_defector,13,10,84,0,84
9,P03,1,10,53,1,53
9,P03,13,10,84,2,84
9,P03,4,11,72,3,72
10,P01_R2_collaborator,0,14,0,0,0
10,P01_R2_collaborator,5,3,3,0,3
10,P01_R2_collaborator,13,10,84,5,84
10,P05_R2_collaborator,8,9,3,0,3
10,P05_R2_collaborator,12,10,0,0,0
10,P05_R2_collaborator,7,12,2,4,2
10,P04_R2_collaborator,13,8,3,0,3
10,P04_R2_collaborator,6,2,1,0,1
10,P04_R2_collaborator,13,10,84,5,84
10,P02_R2_defector,1,10,53,1,53
10,P02_R2_defector,4,11,72,0,72
10,P02_R2_defector,13,10,84,0,84
10,P03,13,10,84,1,84
10,P03,4,11,72,0,72
10,P03,5,13,43,1,43
11,P01_R2_collaborator,0,3,2,0,2
11,P01_R2_collaborator,5,2,3,0,3
11,P01_R2_collaborator,13,10,84,5,84
11,P05_R2_collaborator,3,5,1,0,1
11,P05_R2_collaborator,11,10,2,1,2
11,P05_R2_collaborator,10,1,7,3,7
11,P04_R2_collaborator,3,14,3,0,3
11,P04_R2_collaborator,8,2,4,0,4
11,P04_R2_collaborator,13,10,84,5,84
11,P02_R2_defector,1,10,53,0,53
11,P02_R2_defector,4,11,72,0,72
11,P02_R2_defector,13,10,84,0,84
11,P03,7,8,12,1,12
11,P03,8,8,7,3,7
11,P03,9,8,2,4,2
12,P01_R2_collaborator,4,11,72,5,72
12,P01_R2_collaborator,6,2,1,0,1
