round,playerId,mapX,mapY,value,numberStars,score
1,P01_R2_optimized_1,1,12,6,0,6
1,P01_R2_optimized_1,14,5,8,0,8
1,P01_R2_optimized_1,8,5,3,0,3
1,P02_R2_optimized_1,10,8,13,0,13
1,P02_R2_optimized_1,13,5,2,0,2
1,P02_R2_optimized_1,11,9,43,0,43
1,P03_R2_optimized_1,8,9,3,0,3
1,P03_R2_optimized_1,4,5,1,0,1
1,P03_R2_optimized_1,11,3,1,0,1
1,P05_R2_optimized_1,0,7,72,0,72
1,P05_R2_optimized_1,9,14,1,0,1
1,P05_R2_optimized_1,4,13,7,0,7
1,P04,4,6,1,5,1
1,P04,10,2,1,5,1
1,P04,0,0,2,1,2
2,P01_R2_optimized_1,4,6,1,0,1
2,P01_R2_optimized_1,0,0,2,0,2
2,P01_R2_optimized_1,10,2,1,0,1
2,P02_R2_optimized_1,0,0,2,0,2
2,P02_R2_optimized_1,10,2,1,0,1
2,P02_R2_optimized_1,4,6,1,0,1
2,P03_R2_optimized_1,10,2,1,0,1
2,P03_R2_optimized_1,4,6,1,0,1
2,P03_R2_optimized_1,0,0,2,0,2
2,P05_R2_optimized_1,4,6,1,0,1
2,P05_R2_optimized_1,10,2,1,0,1
2,P05_R2_optimized_1,0,7,72,5,72
2,P04,0,14,1,5,1
2,P04,14,0,8,1,8
2,P04,14,14,0,5,0
3,P01_R2_optimized_1,14,14,0,0,0
3,P01_R2_optimized_1,0,7,72,0,72
3,P01_R2_optimized_1,0,14,1,0,1
3,P02_R2_optimized_1,14,14,0,0,0
3,P02_R2_optimized_1,0,14,1,0,1
3,P02_R2_optimized_1,0,7,72,5,72
3,P03_R2_optimized_1,0,7,72,2,72
3,P03_R2_optimized_1,14,14,0,0,0
3,P03_R2_optimized_1,14,0,8,0,8
3,P05_R2_optimized_1,0,14,1,0,1
3,P05_R2_optimized_1,0,0,2,0,2
3,P05_R2_optimized_1,0,7,72,0,72
3,P04,7,8,53,1,53
3,P04,11,5,2,2,2
3,P04,10,11,2,1,2
4,P01_R2_optimized_1,11,5,2,0,2
4,P01_R2_optimized_1,10,11,2,0,2
4,P01_R2_optimized_1,0,7,72,3,72
4,P02_R2_optimized_1,11,5,2,0,2
4,P02_R2_optimized_1,0,0,2,0,2
4,P02_R2_optimized_1,0,7,72,2,72
4,P03_R2_optimized_1,10,2,1,0,1
4,P03_R2_optimized_1,11,5,2,0,2
4,P03_R2_optimized_1,0,7,72,0,72
4,P05_R2_optimized_1,10,2,1,0,1
4,P05_R2_optimized_1,10,11,2,0,2
4,P05_R2_optimized_1,0,7,72,5,72
4,P04,7,8,53,0,53
4,P04,0,7,72,1,72
4,P04,3,3,0,5,0
5,P01_R2_optimized_1,0,14,1,0,1
5,P01_R2_optimized_1,14,14,0,0,0
5,P01_R2_optimized_1,0,7,72,5,72
5,P02_R2_optimized_1,10,2,1,0,1
5,P02_R2_optimized_1,3,3,0,0,0
5,P02_R2_optimized_1,0,7,72,4,72
5,P03_R2_optimized_1,0,0,2,0,2
5,P03_R2_optimized_1,14,14,0,0,0
5,P03_R2_optimized_1,0,7,72,0,72
5,P05_R2_optimized_1,14,14,0,0,0
5,P05_R2_optimized_1,0,14,1,0,1
5,P05_R2_optimized_1,0,7,72,0,72
5,P04,0,7,72,1,72
5,P04,7,8,53,0,53
5,P04,10,2,1,3,1
6,P01_R2_optimized_1,4,6,1,0,1
6,P01_R2_optimized_1,5,6,44,0,44
6,P01_R2_optimized_1,0,7,72,2,72
6,P02_R2_optimized_1,14,14,0,0,0
6,P02_R2_optimized_1,10,11,2,0,2
6,P02_R2_optimized_1,0,7,72,5,72
6,P03_R2_optimized_1,10,11,2,0,2
6,P03_R2_optimized_1,3,3,0,0,0
6,P03_R2_optimized_1,0,7,72,1,72
6,P05_R2_optimized_1,3,3,0,0,0
6,P05_R2_optimized_1,4,6,1,0,1
6,P05_R2_optimized_1,0,7,72,4,72
6,P04,7,8,53,0,53
6,P04,0,7,72,1,72
6,P04,7,4,2,1,2
7,P01_R2_optimized_1,14,0,8,0,8
7,P01_R2_optimized_1,13,6,1,0,1
7,P01_R2_optimized_1,0,7,72,5,72
7,P02_R2_optimized_1,7,4,2,0,2
7,P02_R2_optimized_1,0,14,1,0,1
7,P02_R2_optimized_1,0,7,72,0,72
7,P03_R2_optimized_1,14,14,0,0,0
7,P03_R2_optimized_1,10,2,1,0,1
7,P03_R2_optimized_1,0,7,72,5,72
7,P05_R2_optimized_1,0,14,1,0,1
7,P05_R2_optimized_1,0,0,2,0,2
7,P05_R2_optimized_1,0,7,72,0,72
7,P04,0,7,72,1,72
7,P04,7,8,53,1,53
7,P04,10,8,13,1,13
8,P01_R2_optimized_1,3,3,0,0,0
8,P01_R2_optimized_1,7,4,2,0,2
8,P01_R2_optimized_1,0,7,72,0,72
8,P02_R2_optimized_1,4,6,1,0,1
8,P02_R2_optimized_1,10,11,2,0,2
8,P02_R2_optimized_1,0,7,72,0,72
8,P03_R2_optimized_1,0,14,1,0,1
8,P03_R2_optimized_1,10,11,2,0,2
8,P03_R2_optimized_1,0,7,72,3,72
8,P05_R2_optimized_1,10,2,1,0,1
8,P05_R2_optimized_1,3,3,0,0,0
8,P05_R2_optimized_1,0,7,72,0,72
8,P04,0,7,72,1,72
8,P04,7,8,53,1,53
8,P04,7,10,2,1,2
9,P01_R2_optimized_1,14,0,8,0,8
9,P01_R2_optimized_1,7,10,2,0,2
9,P01_R2_optimized_1,0,7,72,0,72
9,P02_R2_optimized_1,11,5,2,0,2
9,P02_R2_optimized_1,10,2,1,0,1
9,P02_R2_optimized_1,0,7,72,0,72
9,P03_R2_optimized_1,7,8,53,0,53
9,P03_R2_optimized_1,0,0,2,0,2
9,P03_R2_optimized_1,0,7,72,2,72
9,P05_R2_optimized_1,14,0,8,0,8
9,P05_R2_optimized_1,0,14,1,0,1
9,P05_R2_optimized_1,0,7,72,4,72
9,P04,0,7,72,1,72
9,P04,7,8,53,1,53
9,P04,10,8,13,1,13
10,P01_R2_optimized_1,7,8,53,0,53
10,P01_R2_optimized_1,4,6,1,0,1
10,P01_R2_optimized_1,0,7,72,0,72
10,P02_R2_optimized_1,4,6,1,0,1
10,P02_R2_optimized_1,3,3,0,0,0
10,P02_R2_optimized_1,0,7,72,0,72
10,P03_R2_optimized_1,10,2,1,0,1
