round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_collaborator,13,13,1,0,1
1,P04_R2_collaborator,12,9,0,0,0
1,P04_R2_collaborator,0,11,2,5,2
1,P03_R2_collaborator,5,5,3,0,3
1,P03_R2_collaborator,3,1,2,0,2
1,P03_R2_collaborator,7,4,99,5,99
1,P02_R2_defector,3,12,6,5,6
1,P02_R2_defector,3,1,2,4,2
1,P02_R2_defector,7,8,2,5,2
1,P01_R2_defector,6,1,3,0,3
1,P01_R2_defector,2,10,2,5,2
1,P01_R2_defector,12,11,8,4,8
1,P05,14,0,0,5,0
1,P05,14,1,0,5,0
1,P05,14,2,2,5,2
2,P04_R2_collaborator,5,2,1,0,1
2,P04_R2_collaborator,14,0,0,0,0
2,P04_R2_collaborator,2,10,2,2,2
2,P03_R2_collaborator,6,13,8,1,8
2,P03_R2_collaborator,7,9,14,1,14
2,P03_R2_collaborator,7,4,99,5,99
2,P02_R2_defector,3,0,1,5,1
2,P02_R2_defector,11,7,27,4,27
2,P02_R2_defector,0,0,3,4,3
2,P01_R2_defector,2,0,9,5,9
2,P01_R2_defector,11,9,44,2,44
2,P01_R2_defector,4,13,1,0,1
2,P05,14,3,46,0,46
2,P05,14,4,0,5,0
2,P05,14,5,5,5,5
3,P04_R2_collaborator,10,11,2,0,2
3,P04_R2_collaborator,8,10,86,5,86
3,P04_R2_collaborator,12,7,3,0,3
3,P03_R2_collaborator,3,2,27,2,27
3,P03_R2_collaborator,7,9,14,0,14
3,P03_R2_collaborator,7,4,99,5,99
3,P02_R2_defector,8,6,3,5,3
3,P02_R2_defector,4,4,7,0,7
3,P02_R2_defector,3,9,4,2,4
3,P01_R2_defector,14,12,20,1,20
3,P01_R2_defector,6,13,8,3,8
3,P01_R2_defector,10,14,3,5,3
3,P05,14,3,46,0,46
3,P05,13,3,3,5,3
3,P05,12,3,44,5,44
4,P04_R2_collaborator,13,9,13,5,13
4,P04_R2_collaborator,6,12,4,0,4
4,P04_R2_collaborator,8,10,86,5,86
4,P03_R2_collaborator,0,14,6,0,6
4,P03_R2_collaborator,7,14,2,0,2
4,P03_R2_collaborator,7,4,99,5,99
4,P02_R2_defector,3,3,1,1,1
4,P02_R2_defector,11,6,3,1,3
4,P02_R2_defector,0,11,2,5,2
4,P01_R2_defector,3,5,3,5,3
4,P01_R2_defector,9,10,0,3,0
4,P01_R2_defector,6,11,71,3,71
4,P05,14,3,46,0,46
4,P05,14,14,71,0,71
4,P05,14,13,0,5,0
