round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_collaborator,2,5,2,0,2
1,P04_R2_collaborator,2,2,20,3,20
1,P04_R2_collaborator,11,13,3,0,3
1,P05_R2_defector,12,13,1,4,1
1,P05_R2_defector,11,6,43,0,43
1,P05_R2_defector,2,9,1,5,1
1,P03_R2_defector,10,13,20,1,20
1,P03_R2_defector,1,10,6,0,6
1,P03_R2_defector,6,4,3,5,3
1,P01_R2_defector,9,2,2,0,2
1,P01_R2_defector,7,12,2,0,2
1,P01_R2_defector,13,3,7,0,7
1,P02,4,6,4,3,4
1,P02,10,10,2,3,2
1,P02,9,2,2,3,2
2,P04_R2_collaborator,9,2,2,0,2
2,P04_R2_collaborator,13,8,2,3,2
2,P04_R2_collaborator,6,8,2,0,2
2,P05_R2_defector,10,13,20,0,20
2,P05_R2_defector,10,10,2,5,2
2,P05_R2_defector,9,2,2,5,2
2,P03_R2_defector,14,13,1,3,1
2,P03_R2_defector,6,0,53,0,53
2,P03_R2_defector,4,14,0,5,0
2,P01_R2_defector,7,13,9,2,9
2,P01_R2_defector,0,7,3,5,3
2,P01_R2_defector,9,10,3,5,3
2,P02,10,13,20,1,20
2,P02,1,13,2,4,2
2,P02,12,4,2,1,2
3,P04_R2_collaborator,8,5,0,0,0
3,P04_R2_collaborator,5,10,27,5,27
3,P04_R2_collaborator,4,14,0,0,0
3,P05_R2_defector,8,13,11,5,11
3,P05_R2_defector,9,10,3,5,3
3,P05_R2_defector,7,5,13,0,13
3,P03_R2_defector,10,5,2,5,2
3,P03_R2_defector,5,0,1,5,1
3,P03_R2_defector,6,0,53,0,53
3,P01_R2_defector,12,1,20,2,20
3,P01_R2_defector,12,0,3,1,3
3,P01_R2_defector,7,6,2,5,2
3,P02,10,13,20,1,20
3,P02,14,13,1,3,1
3,P02,4,3,8,1,8
4,P04_R2_collaborator,6,5,1,0,1
4,P04_R2_collaborator,2,9,1,1,1
4,P04_R2_collaborator,9,2,2,0,2
4,P05_R2_defector,8,10,71,2,71
4,P05_R2_defector,5,0,1,5,1
4,P05_R2_defector,7,6,2,0,2
4,P03_R2_defector,9,6,43,2,43
4,P03_R2_defector,6,11,1,5,1
4,P03_R2_defector,6,0,53,0,53
4,P01_R2_defector,4,12,1,2,1
4,P01_R2_defector,5,2,4,5,4
4,P01_R2_defector,12,13,1,0,1
4,P02,10,13,20,2,20
4,P02,12,0,3,2,3
4,P02,7,13,9,2,9
5,P04_R2_collaborator,13,0,7,0,7
5,P04_R2_collaborator,0,4,2,2,2
5,P04_R2_collaborator,5,8,2,0,2
