round,playerId,mapX,mapY,value,numberStars,score
1,P03_R2_collaborator,1,9,2,0,2
1,P03_R2_collaborator,12,13,3,5,3
1,P03_R2_collaborator,1,1,2,0,2
1,P01_R2_collaborator,11,1,85,5,85
1,P01_R2_collaborator,1,11,1,3,1
1,P01_R2_collaborator,1,10,27,1,27
1,P02_R2_collaborator,11,0,2,0,2
1,P02_R2_collaborator,14,4,4,5,4
1,P02_R2_collaborator,9,3,2,0,2
1,P05_R2_collaborator,7,0,8,1,8
1,P05_R2_collaborator,10,0,2,0,2
1,P05_R2_collaborator,10,3,20,1,20
1,P04,7,0,8,0,8
1,P04,7,1,1,0,1
1,P04,7,2,3,0,3
2,P03_R2_collaborator,7,0,8,3,8
2,P03_R2_collaborator,1,11,1,0,1
2,P03_R2_collaborator,11,2,2,0,2
2,P01_R2_collaborator,14,4,4,1,4
2,P01_R2_collaborator,1,10,27,2,27
2,P01_R2_collaborator,11,1,85,5,85
2,P02_R2_collaborator,10,11,19,5,19
2,P02_R2_collaborator,12,13,3,3,3
2,P02_R2_collaborator,11,1,85,5,85
2,P05_R2_collaborator,11,1,85,5,85
2,P05_R2_collaborator,4,9,2,0,2
2,P05_R2_collaborator,8,1,2,0,2
2,P04,7,3,1,0,1
2,P04,7,4,6,0,6
2,P04,7,5,9,0,9
3,P03_R2_collaborator,2,13,2,4,2
3,P03_R2_collaborator,2,6,1,2,1
3,P03_R2_collaborator,6,7,4,0,4
3,P01_R2_collaborator,14,4,4,0,4
3,P01_R2_collaborator,2,10,1,0,1
3,P01_R2_collaborator,11,1,85,5,85
3,P02_R2_collaborator,4,5,2,0,2
3,P02_R2_collaborator,12,6,2,5,2
3,P02_R2_collaborator,11,1,85,5,85
3,P05_R2_collaborator,11,12,2,0,2
3,P05_R2_collaborator,9,14,1,0,1
3,P05_R2_collaborator,5,6,3,0,3
3,P04,7,6,3,0,3
3,P04,7,7,1,0,1
3,P04,7,8,0,0,0
4,P03_R2_collaborator,1,1,2,0,2
4,P03_R2_collaborator,3,7,4,0,4
4,P03_R2_collaborator,5,0,13,0,13
4,P01_R2_collaborator,1,8,3,0,3
4,P01_R2_collaborator,10,12,1,4,1
4,P01_R2_collaborator,11,1,85,5,85
4,P02_R2_collaborator,2,10,1,0,1
4,P02_R2_collaborator,12,13,3,0,3
4,P02_R2_collaborator,11,1,85,5,85
4,P05_R2_collaborator,10,11,19,2,19
4,P05_R2_collaborator,10,9,1,0,1
4,P05_R2_collaborator,11,10,2,0,2
4,P04,7,9,1,0,1
4,P04,7,10,1,0,1
4,P04,7,11,1,0,1
5,P03_R2_collaborator,12,3,0,3,0
5,P03_R2_collaborator,14,1,8,0,8
5,P03_R2_collaborator,7,13,0,4,0
5,P01_R2_collaborator,12,13,3,0,3
5,P01_R2_collaborator,3,13,43,4,43
5,P01_R2_collaborator,11,1,85,5,85
5,P02_R2_collaborator,4,11,2,1,2
5,P02_R2_collaborator,5,3,1,0,1
5,P02_R2_collaborator,4,8,3,1,3
5,P05_R2_collaborator,7,0,8,1,8
5,P05_R2_collaborator,0,2,1,0,1
5,P05_R2_collaborator,11,1,85,5,85
5,P04,7,12,2,0,2
5,P04,7,13,0,0,0
5,P04,7,14,1,0,1
6,P03_R2_collaborator,3,4,7,0,7
6,P03_R2_collaborator,11,13,6,5,6
6,P03_R2_collaborator,3,6,4,3,4
6,P01_R2_collaborator,4,14,3,0,3
6,P01_R2_collaborator,10,12,1,0,1
6,P01_R2_collaborator,11,1,85,5,85
6,P02_R2_collaborator,5,6,3,0,3
6,P02_R2_collaborator,4,11,2,0,2
6,P02_R2_collaborator,2,11,1,0,1
6,P05_R2_collaborator,7,6,3,0,3
6,P05_R2_collaborator,3,13,43,5,43
6,P05_R2_collaborator,11,1,85,5,85
6,P04,3,11,0,0,0
6,P04,11,2,2,0,2
6,P04,13,0,1,0,1
7,P03_R2_collaborator,11,1,85,5,85
7,P03_R2_collaborator,12,8,53,4,53
7,P03_R2_collaborator,2,3,44,3,44
7,P01_R2_collaborator,12,3,0,0,0
7,P01_R2_collaborator,4,14,3,5,3
7,P01_R2_collaborator,11,1,85,5,85
7,P02_R2_collaborator,3,10,2,0,2
7,P02_R2_collaborator,12,12,3,0,3
7,P02_R2_collaborator,9,11,6,0,6
7,P05_R2_collaborator,9,12,0,0,0
7,P05_R2_collaborator,3,13,43,5,43
7,P05_R2_collaborator,11,1,85,5,85
7,P04,11,9,4,0,4
7,P04,4,9,2,0,2
7,P04,1,6,2,0,2
8,P03_R2_collaborator,2,3,44,2,44
8,P03_R2_collaborator,2,13,2,1,2
8,P03_R2_collaborator,11,1,85,5,85
8,P01_R2_collaborator,7,7,1,0,1
8,P01_R2_collaborator,1,14,1,0,1
8,P01_R2_collaborator,11,1,85,2,85
8,P02_R2_collaborator,11,1,85,5,85
8,P02_R2_collaborator,13,13,2,0,2
8,P02_R2_collaborator,14,6,24,0,24
8,P05_R2_collaborator,6,10,2,0,2
8,P05_R2_collaborator,3,13,43,1,43
