round,playerId,mapX,mapY,value,numberStars,score
1,P03_R2_collaborator,6,4,7,0,7
1,P03_R2_collaborator,4,12,2,0,2
1,P03_R2_collaborator,6,7,1,3,1
1,P02_R2_collaborator,11,6,1,2,1
1,P02_R2_collaborator,14,5,2,0,2
1,P02_R2_collaborator,8,0,0,0,0
1,P01_R2_collaborator,8,5,1,0,1
1,P01_R2_collaborator,4,4,20,4,20
1,P01_R2_collaborator,1,6,0,0,0
1,P05_R2_collaborator,0,3,0,0,0
1,P05_R2_collaborator,14,13,1,0,1
1,P05_R2_collaborator,4,7,1,0,1
1,P04,2,6,14,0,14
1,P04,2,8,14,0,14
1,P04,2,10,0,0,0
2,P03_R2_collaborator,9,12,19,5,19
2,P03_R2_collaborator,4,4,20,0,20
2,P03_R2_collaborator,4,3,12,5,12
2,P02_R2_collaborator,4,7,1,3,1
2,P02_R2_collaborator,12,7,1,1,1
2,P02_R2_collaborator,2,0,1,0,1
2,P01_R2_collaborator,4,11,3,3,3
2,P01_R2_collaborator,2,7,86,5,86
2,P01_R2_collaborator,6,7,1,0,1
2,P05_R2_collaborator,6,7,1,4,1
2,P05_R2_collaborator,4,4,20,3,20
2,P05_R2_collaborator,11,13,3,2,3
2,P04,6,7,1,0,1
2,P04,3,6,2,0,2
2,P04,3,8,2,0,2
3,P03_R2_collaborator,6,14,1,0,1
3,P03_R2_collaborator,11,0,2,0,2
3,P03_R2_collaborator,11,13,3,0,3
3,P02_R2_collaborator,6,11,0,3,0
3,P02_R2_collaborator,14,3,4,0,4
3,P02_R2_collaborator,7,2,2,0,2
3,P01_R2_collaborator,1,14,1,0,1
3,P01_R2_collaborator,4,3,12,2,12
3,P01_R2_collaborator,2,1,1,5,1
3,P05_R2_collaborator,10,9,1,0,1
3,P05_R2_collaborator,3,4,86,5,86
3,P05_R2_collaborator,13,11,0,0,0
3,P04,4,7,1,0,1
3,P04,2,7,86,5,86
3,P04,4,4,20,5,20
4,P03_R2_collaborator,7,5,27,5,27
4,P03_R2_collaborator,14,6,0,0,0
4,P03_R2_collaborator,0,10,3,0,3
4,P02_R2_collaborator,2,7,86,5,86
4,P02_R2_collaborator,3,4,86,5,86
4,P02_R2_collaborator,9,8,12,4,12
4,P01_R2_collaborator,7,9,4,0,4
4,P01_R2_collaborator,7,1,46,1,46
4,P01_R2_collaborator,6,11,0,0,0
4,P05_R2_collaborator,7,7,8,0,8
4,P05_R2_collaborator,9,0,3,0,3
4,P05_R2_collaborator,3,4,86,5,86
4,P04,2,7,86,5,86
4,P04,4,4,20,5,20
4,P04,2,1,1,0,1
5,P03_R2_collaborator,8,11,99,5,99
5,P03_R2_collaborator,9,8,12,2,12
5,P03_R2_collaborator,1,4,1,0,1
5,P02_R2_collaborator,1,12,2,0,2
5,P02_R2_collaborator,3,4,86,5,86
5,P02_R2_collaborator,2,7,86,5,86
5,P01_R2_collaborator,2,1,1,0,1
5,P01_R2_collaborator,12,10,0,3,0
5,P01_R2_collaborator,7,1,46,5,46
5,P05_R2_collaborator,4,7,1,0,1
5,P05_R2_collaborator,0,11,4,0,4
5,P05_R2_collaborator,9,8,12,0,12
5,P04,2,7,86,0,86
5,P04,4,4,20,0,20
5,P04,3,4,86,5,86
6,P03_R2_collaborator,1,12,2,0,2
6,P03_R2_collaborator,2,12,1,0,1
6,P03_R2_collaborator,8,11,99,5,99
6,P02_R2_collaborator,8,3,3,0,3
6,P02_R2_collaborator,2,7,86,5,86
6,P02_R2_collaborator,12,1,4,0,4
6,P01_R2_collaborator,4,3,12,1,12
6,P01_R2_collaborator,7,3,71,5,71
6,P01_R2_collaborator,11,14,2,2,2
6,P05_R2_collaborator,11,6,1,0,1
6,P05_R2_collaborator,8,11,99,5,99
6,P05_R2_collaborator,13,0,53,2,53
6,P04,2,7,86,5,86
6,P04,3,4,86,5,86
6,P04,4,4,20,5,20
7,P03_R2_collaborator,14,9,3,0,3
7,P03_R2_collaborator,12,9,8,4,8
7,P03_R2_collaborator,8,11,99,5,99
7,P02_R2_collaborator,4,10,7,2,7
7,P02_R2_collaborator,2,10,0,0,0
7,P02_R2_collaborator,2,7,86,5,86
7,P01_R2_collaborator,14,12,2,5,2
7,P01_R2_collaborator,13,11,0,0,0
7,P01_R2_collaborator,7,3,71,1,71
7,P05_R2_collaborator,3,4,86,3,86
7,P05_R2_collaborator,13,12,2,5,2
7,P05_R2_collaborator,8,11,99,5,99
7,P04,2,7,86,5,86
7,P04,3,4,86,5,86
7,P04,8,11,99,5,99
8,P03_R2_collaborator,3,4,86,5,86
8,P03_R2_collaborator,13,5,43,4,43
8,P03_R2_collaborator,8,11,99,5,99
8,P02_R2_collaborator,2,12,1,3,1
8,P02_R2_collaborator,9,11,3,0,3
8,P02_R2_collaborator,2,7,86,5,86
8,P01_R2_collaborator,1,5,7,5,7
8,P01_R2_collaborator,3,8,2,4,2
8,P01_R2_collaborator,7,3,71,5,71
8,P05_R2_collaborator,10,3,2,3,2
8,P05_R2_collaborator,3,4,86,5,86
