round,playerId,mapX,mapY,value,numberStars,score
1,P01_R2_optimized_1,8,7,6,0,6
1,P01_R2_optimized_1,11,4,20,0,20
1,P01_R2_optimized_1,9,10,8,0,8
1,P03_R2_optimized_1,7,7,0,0,0
1,P03_R2_optimized_1,12,9,3,0,3
1,P03_R2_optimized_1,3,6,0,0,0
1,P02_R2_optimized_1,2,12,2,0,2
1,P02_R2_optimized_1,4,0,2,0,2
1,P02_R2_optimized_1,12,0,1,0,1
1,P04_R2_optimized_1,2,12,2,0,2
1,P04_R2_optimized_1,8,1,4,0,4
1,P04_R2_optimized_1,1,1,2,0,2
1,P05,0,0,4,1,4
1,P05,1,0,3,1,3
1,P05,2,0,6,1,6
2,P01_R2_optimized_1,2,0,6,0,6
2,P01_R2_optimized_1,0,0,4,0,4
2,P01_R2_optimized_1,1,0,3,0,3
2,P03_R2_optimized_1,1,0,3,0,3
2,P03_R2_optimized_1,2,0,6,0,6
2,P03_R2_optimized_1,0,0,4,0,4
2,P02_R2_optimized_1,1,0,3,0,3
2,P02_R2_optimized_1,0,0,4,0,4
2,P02_R2_optimized_1,2,0,6,0,6
2,P04_R2_optimized_1,1,0,3,0,3
2,P04_R2_optimized_1,2,0,6,0,6
2,P04_R2_optimized_1,0,0,4,0,4
2,P05,1,1,2,1,2
2,P05,2,1,2,1,2
2,P05,3,1,2,1,2
3,P01_R2_optimized_1,3,1,2,0,2
3,P01_R2_optimized_1,2,1,2,0,2
3,P01_R2_optimized_1,1,1,2,0,2
3,P03_R2_optimized_1,1,1,2,0,2
3,P03_R2_optimized_1,2,1,2,0,2
3,P03_R2_optimized_1,3,1,2,0,2
3,P02_R2_optimized_1,2,1,2,0,2
3,P02_R2_optimized_1,1,1,2,0,2
3,P02_R2_optimized_1,3,1,2,0,2
3,P04_R2_optimized_1,2,1,2,0,2
3,P04_R2_optimized_1,3,1,2,0,2
3,P04_R2_optimized_1,1,1,2,0,2
3,P05,2,2,1,1,1
3,P05,3,2,3,1,3
3,P05,4,2,1,1,1
4,P01_R2_optimized_1,1,0,3,0,3
4,P01_R2_optimized_1,4,2,1,0,1
4,P01_R2_optimized_1,2,0,6,0,6
4,P03_R2_optimized_1,1,0,3,0,3
4,P03_R2_optimized_1,3,2,3,0,3
4,P03_R2_optimized_1,4,2,1,0,1
4,P02_R2_optimized_1,4,2,1,0,1
