round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_defector,5,5,3,0,3
1,P04_R2_defector,3,3,0,5,0
1,P04_R2_defector,14,5,3,5,3
1,P01_R2_defector,12,7,1,0,1
1,P01_R2_defector,2,7,20,0,20
1,P01_R2_defector,7,9,2,5,2
1,P03_R2_defector,3,11,2,5,2
1,P03_R2_defector,7,5,2,5,2
1,P03_R2_defector,4,3,2,0,2
1,P02_R2_defector,10,6,72,0,72
1,P02_R2_defector,12,10,1,4,1
1,P02_R2_defector,11,10,13,0,13
1,P05,9,5,2,1,2
1,P05,2,7,20,2,20
1,P05,9,11,3,0,3
2,P04_R2_defector,2,7,20,1,20
2,P04_R2_defector,14,14,53,1,53
2,P04_R2_defector,6,1,1,5,1
2,P01_R2_defector,9,14,2,0,2
2,P01_R2_defector,7,5,2,3,2
2,P01_R2_defector,5,0,0,0,0
2,P03_R2_defector,4,3,2,4,2
2,P03_R2_defector,12,9,2,5,2
2,P03_R2_defector,9,5,2,0,2
2,P02_R2_defector,11,12,3,5,3
2,P02_R2_defector,14,5,3,4,3
2,P02_R2_defector,10,6,72,0,72
2,P05,3,3,0,4,0
2,P05,10,3,0,5,0
2,P05,6,12,22,2,22
3,P04_R2_defector,8,14,2,4,2
3,P04_R2_defector,7,10,4,5,4
3,P04_R2_defector,10,10,1,0,1
3,P01_R2_defector,2,9,3,1,3
3,P01_R2_defector,7,9,2,0,2
3,P01_R2_defector,3,3,0,5,0
3,P03_R2_defector,9,0,2,5,2
3,P03_R2_defector,10,12,20,3,20
3,P03_R2_defector,11,11,9,3,9
3,P02_R2_defector,14,5,3,5,3
3,P02_R2_defector,2,7,20,0,20
3,P02_R2_defector,6,7,0,0,0
3,P05,4,7,4,5,4
3,P05,11,7,3,5,3
3,P05,1,0,1,5,1
4,P04_R2_defector,12,10,1,5,1
4,P04_R2_defector,9,2,2,1,2
4,P04_R2_defector,3,9,20,5,20
4,P01_R2_defector,3,8,1,3,1
4,P01_R2_defector,7,10,4,5,4
4,P01_R2_defector,7,4,3,0,3
4,P03_R2_defector,7,5,2,3,2
4,P03_R2_defector,11,11,9,5,9
4,P03_R2_defector,3,3,0,0,0
4,P02_R2_defector,13,4,12,1,12
4,P02_R2_defector,12,12,1,5,1
4,P02_R2_defector,9,12,3,5,3
4,P05,3,3,0,5,0
4,P05,7,7,4,3,4
4,P05,12,13,3,4,3
5,P04_R2_defector,7,11,44,3,44
5,P04_R2_defector,3,11,2,5,2
5,P04_R2_defector,10,7,2,5,2
5,P01_R2_defector,2,8,2,0,2
5,P01_R2_defector,5,12,1,0,1
5,P01_R2_defector,9,3,3,5,3
5,P03_R2_defector,7,10,4,5,4
5,P03_R2_defector,7,9,2,4,2
5,P03_R2_defector,0,11,72,0,72
5,P02_R2_defector,13,13,2,5,2
5,P02_R2_defector,7,9,2,5,2
5,P02_R2_defector,12,10,1,5,1
5,P05,0,5,0,4,0
5,P05,14,7,27,2,27
5,P05,13,1,2,4,2
6,P04_R2_defector,1,13,4,5,4
6,P04_R2_defector,2,13,2,0,2
6,P04_R2_defector,13,13,2,5,2
6,P01_R2_defector,11,3,2,5,2
6,P01_R2_defector,6,14,3,5,3
6,P01_R2_defector,13,10,7,0,7
6,P03_R2_defector,0,5,0,5,0
6,P03_R2_defector,0,3,0,5,0
