round,playerId,mapX,mapY,value,numberStars,score
1,P08,3,0,3,0,3
1,P08,3,3,3,0,3
1,P08,3,5,0,0,0
2,P08,0,0,2,1,2
2,P08,1,0,1,1,1
2,P08,0,1,3,1,3
3,P08,1,2,3,1,3
3,P08,2,1,2,1,2
3,P08,3,0,3,1,3
4,P08,0,4,5,1,5
4,P08,2,3,13,2,13
4,P08,4,1,0,1,0
5,P08,6,1,72,5,72
5,P08,5,2,1,0,1
5,P08,4,3,2,1,2
6,P08,6,1,72,5,72
6,P08,8,1,0,1,0
6,P08,7,2,3,1,3
7,P08,6,3,3,1,3
7,P08,5,4,46,5,46
7,P08,4,5,0,1,0
8,P08,6,1,72,5,72
8,P08,3,6,8,1,8
8,P08,2,7,2,1,2
9,P08,1,8,1,1,1
9,P08,0,9,3,1,3
9,P08,1,10,24,3,24
10,P08,6,1,72,5,72
10,P08,3,9,3,2,3
10,P08,4,8,7,1,7
11,P08,5,4,46,5,46
11,P08,5,7,1,1,1
11,P08,6,6,1,1,1
12,P08,6,1,72,5,72
12,P08,7,5,12,4,12
12,P08,8,4,6,1,6
13,P08,6,1,72,5,72
13,P08,9,3,6,1,6
13,P08,10,2,6,1,6
14,P08,6,1,72,5,72
14,P08,5,4,46,4,46
14,P08,11,1,2,0,2
15,P08,6,1,72,5,72
15,P08,11,1,2,1,2
15,P08,12,0,2,0,2
16,P08,6,1,72,5,72
16,P08,0,13,2,2,2
16,P08,1,12,1,1,1
17,P08,6,1,72,5,72
17,P08,3,11,2,2,2
17,P08,5,10,4,2,4
18,P08,6,9,7,1,7
18,P08,7,8,1,1,1
18,P08,6,0,0,0,0
19,P08,6,1,72,5,72
19,P08,9,6,1,0,1
19,P08,11,5,1,1,1
20,P08,6,1,72,5,72
20,P08,11,8,2,1,2
20,P08,9,9,3,0,3
