round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_collaborator,4,4,3,2,3
1,P04_R2_collaborator,1,9,0,0,0
1,P04_R2_collaborator,14,12,19,2,19
1,P01_R2_collaborator,10,7,6,5,6
1,P01_R2_collaborator,12,10,2,1,2
1,P01_R2_collaborator,1,1,1,0,1
1,P05_R2_collaborator,3,12,1,1,1
1,P05_R2_collaborator,13,0,4,4,4
1,P05_R2_collaborator,12,11,3,4,3
1,P02_R2_collaborator,4,8,6,4,6
1,P02_R2_collaborator,9,13,1,0,1
1,P02_R2_collaborator,14,4,8,0,8
1,P03,5,2,8,5,8
1,P03,10,2,3,5,3
1,P03,9,10,7,5,7
2,P04_R2_collaborator,4,13,1,0,1
2,P04_R2_collaborator,14,14,43,5,43
2,P04_R2_collaborator,0,10,3,4,3
2,P01_R2_collaborator,9,0,6,0,6
2,P01_R2_collaborator,13,0,4,0,4
2,P01_R2_collaborator,9,10,7,0,7
2,P05_R2_collaborator,1,7,3,0,3
2,P05_R2_collaborator,14,13,0,0,0
2,P05_R2_collaborator,14,10,0,4,0
2,P02_R2_collaborator,0,13,2,3,2
2,P02_R2_collaborator,8,7,20,4,20
2,P02_R2_collaborator,1,14,28,3,28
2,P03,2,5,2,5,2
2,P03,9,4,7,5,7
2,P03,8,6,9,5,9
3,P04_R2_collaborator,10,7,6,0,6
3,P04_R2_collaborator,7,10,2,0,2
3,P04_R2_collaborator,2,6,72,5,72
3,P01_R2_collaborator,6,12,1,5,1
3,P01_R2_collaborator,7,5,1,0,1
3,P01_R2_collaborator,4,9,24,4,24
3,P05_R2_collaborator,4,6,85,5,85
3,P05_R2_collaborator,4,5,53,5,53
3,P05_R2_collaborator,7,10,2,4,2
3,P02_R2_collaborator,4,7,2,0,2
3,P02_R2_collaborator,12,8,4,0,4
3,P02_R2_collaborator,10,0,0,0,0
3,P03,2,8,1,5,1
3,P03,7,11,8,5,8
3,P03,13,4,71,0,71
4,P04_R2_collaborator,14,14,43,4,43
4,P04_R2_collaborator,8,7,20,3,20
4,P04_R2_collaborator,2,6,72,5,72
4,P01_R2_collaborator,12,2,2,0,2
4,P01_R2_collaborator,13,14,2,0,2
4,P01_R2_collaborator,1,2,13,3,13
4,P05_R2_collaborator,4,7,2,0,2
4,P05_R2_collaborator,4,5,53,2,53
4,P05_R2_collaborator,4,6,85,5,85
4,P02_R2_collaborator,4,1,4,0,4
4,P02_R2_collaborator,8,7,20,5,20
4,P02_R2_collaborator,13,2,2,0,2
4,P03,13,4,71,0,71
4,P03,12,6,1,5,1
4,P03,11,4,72,0,72
5,P04_R2_collaborator,8,7,20,2,20
5,P04_R2_collaborator,14,14,43,4,43
5,P04_R2_collaborator,2,6,72,4,72
5,P01_R2_collaborator,1,9,0,3,0
5,P01_R2_collaborator,14,5,3,0,3
5,P01_R2_collaborator,8,7,20,3,20
5,P05_R2_collaborator,8,6,9,5,9
5,P05_R2_collaborator,4,5,53,5,53
5,P05_R2_collaborator,4,6,85,5,85
5,P02_R2_collaborator,0,1,0,0,0
5,P02_R2_collaborator,14,6,3,0,3
5,P02_R2_collaborator,12,3,2,0,2
5,P03,11,4,72,0,72
5,P03,13,4,71,0,71
5,P03,8,7,20,1,20
6,P04_R2_collaborator,14,1,53,3,53
6,P04_R2_collaborator,14,14,43,5,43
6,P04_R2_collaborator,2,6,72,5,72
6,P01_R2_collaborator,4,5,53,5,53
6,P01_R2_collaborator,8,1,1,0,1
6,P01_R2_collaborator,7,2,0,0,0
6,P05_R2_collaborator,4,11,2,1,2
6,P05_R2_collaborator,1,9,0,0,0
6,P05_R2_collaborator,4,6,85,5,85
6,P02_R2_collaborator,11,13,3,2,3
6,P02_R2_collaborator,8,0,6,0,6
6,P02_R2_collaborator,3,7,4,0,4
6,P03,13,4,71,0,71
6,P03,11,4,72,0,72
6,P03,2,6,72,0,72
7,P04_R2_collaborator,14,14,43,5,43
7,P04_R2_collaborator,14,1,53,5,53
7,P04_R2_collaborator,2,6,72,1,72
7,P01_R2_collaborator,0,13,2,5,2
7,P01_R2_collaborator,13,1,27,1,27
7,P01_R2_collaborator,4,5,53,5,53
7,P05_R2_collaborator,13,1,27,1,27
7,P05_R2_collaborator,6,12,1,0,1
7,P05_R2_collaborator,4,6,85,5,85
7,P02_R2_collaborator,5,10,3,0,3
7,P02_R2_collaborator,10,7,6,4,6
7,P02_R2_collaborator,11,12,1,0,1
7,P03,13,4,71,0,71
7,P03,11,4,72,0,72
7,P03,2,6,72,0,72
8,P04_R2_collaborator,14,14,43,3,43
8,P04_R2_collaborator,6,1,7,0,7
8,P04_R2_collaborator,2,6,72,5,72
8,P01_R2_collaborator,4,10,12,0,12
8,P01_R2_collaborator,11,2,0,0,0
8,P01_R2_collaborator,4,5,53,5,53
8,P05_R2_collaborator,10,11,45,1,45
8,P05_R2_collaborator,13,1,27,4,27
8,P05_R2_collaborator,4,6,85,5,85
8,P02_R2_collaborator,4,14,7,2,7
8,P02_R2_collaborator,3,3,2,0,2
8,P02_R2_collaborator,2,8,1,5,1
8,P03,13,4,71,0,71
8,P03,11,4,72,0,72
8,P03,4,6,85,0,85
9,P04_R2_collaborator,5,4,3,4,3
9,P04_R2_collaborator,14,14,43,2,43
9,P04_R2_collaborator,2,6,72,5,72
9,P01_R2_collaborator,5,2,8,0,8
9,P01_R2_collaborator,14,1,53,2,53
9,P01_R2_collaborator,4,5,53,5,53
9,P05_R2_collaborator,13,1,27,4,27
9,P05_R2_collaborator,8,7,20,4,20
9,P05_R2_collaborator,4,6,85,5,85
9,P02_R2_collaborator,11,14,2,0,2
9,P02_R2_collaborator,3,3,2,0,2
9,P02_R2_collaborator,5,12,14,3,14
9,P03,4,6,85,0,85
9,P03,2,6,72,0,72
9,P03,4,5,53,1,53
10,P04_R2_collaborator,14,12,19,3,19
10,P04_R2_collaborator,4,5,53,4,53
10,P04_R2_collaborator,2,6,72,5,72
10,P01_R2_collaborator,12,1,2,5,2
10,P01_R2_collaborator,4,5,53,5,53
10,P01_R2_collaborator,14,1,53,3,53
10,P05_R2_collaborator,10,2,3,3,3
10,P05_R2_collaborator,4,10,12,5,12
10,P05_R2_collaborator,4,6,85,5,85
10,P02_R2_collaborator,2,6,72,5,72
10,P02_R2_collaborator,10,10,2,0,2
10,P02_R2_collaborator,7,9,12,0,12
10,P03,4,6,85,0,85
10,P03,2,6,72,0,72
10,P03,13,4,71,0,71
11,P04_R2_collaborator,14,12,19,1,19
11,P04_R2_collaborator,4,5,53,1,53
11,P04_R2_collaborator,4,2,44,5,44
11,P01_R2_collaborator,12,7,45,5,45
11,P01_R2_collaborator,14,0,86,5,86
11,P01_R2_collaborator,9,9,0,0,0
11,P05_R2_collaborator,1,8,19,5,19
11,P05_R2_collaborator,4,10,12,4,12
11,P05_R2_collaborator,4,6,85,5,85
11,P02_R2_collaborator,1,12,0,0,0
11,P02_R2_collaborator,7,9,12,1,12
11,P02_R2_collaborator,2,6,72,4,72
11,P03,4,6,85,0,85
11,P03,2,6,72,0,72
11,P03,13,4,71,0,71
12,P04_R2_collaborator,13,4,71,5,71
12,P04_R2_collaborator,2,6,72,5,72
12,P04_R2_collaborator,8,13,3,0,3
