round,playerId,mapX,mapY,value,numberStars,score
1,P05_R2_collaborator,9,6,1,0,1
1,P05_R2_collaborator,9,10,3,5,3
1,P05_R2_collaborator,10,12,1,0,1
1,P01_R2_collaborator,10,8,1,0,1
1,P01_R2_collaborator,8,8,2,0,2
1,P01_R2_collaborator,10,0,2,0,2
1,P04_R2_collaborator,11,9,6,0,6
1,P04_R2_collaborator,10,5,3,0,3
1,P04_R2_collaborator,13,5,2,0,2
1,P03_R2_collaborator,9,12,2,0,2
1,P03_R2_collaborator,14,3,44,5,44
1,P03_R2_collaborator,7,6,0,0,0
1,P02,0,0,2,2,2
1,P02,1,2,7,2,7
1,P02,2,4,3,2,3
2,P05_R2_collaborator,1,14,1,5,1
2,P05_R2_collaborator,12,4,1,0,1
2,P05_R2_collaborator,11,3,3,0,3
2,P01_R2_collaborator,14,8,4,0,4
2,P01_R2_collaborator,14,3,44,3,44
2,P01_R2_collaborator,0,12,1,0,1
2,P04_R2_collaborator,2,6,2,0,2
2,P04_R2_collaborator,10,11,1,5,1
2,P04_R2_collaborator,5,12,2,0,2
2,P03_R2_collaborator,8,1,4,0,4
2,P03_R2_collaborator,10,1,1,0,1
2,P03_R2_collaborator,14,3,44,1,44
2,P02,9,10,3,5,3
2,P02,14,3,44,4,44
2,P02,3,11,20,2,20
3,P05_R2_collaborator,10,5,3,0,3
3,P05_R2_collaborator,10,11,1,4,1
3,P05_R2_collaborator,14,3,44,4,44
3,P01_R2_collaborator,1,14,1,0,1
3,P01_R2_collaborator,14,2,0,2,0
3,P01_R2_collaborator,14,3,44,5,44
3,P04_R2_collaborator,14,3,44,1,44
3,P04_R2_collaborator,10,2,84,5,84
3,P04_R2_collaborator,1,3,27,2,27
3,P03_R2_collaborator,9,11,27,4,27
3,P03_R2_collaborator,6,0,46,1,46
3,P03_R2_collaborator,8,4,1,0,1
3,P02,10,11,1,5,1
3,P02,1,14,1,4,1
3,P02,3,11,20,1,20
4,P05_R2_collaborator,4,7,1,0,1
4,P05_R2_collaborator,0,10,3,0,3
4,P05_R2_collaborator,3,8,2,0,2
4,P01_R2_collaborator,11,14,14,1,14
4,P01_R2_collaborator,4,6,2,2,2
4,P01_R2_collaborator,14,3,44,5,44
4,P04_R2_collaborator,8,9,2,0,2
4,P04_R2_collaborator,14,3,44,4,44
4,P04_R2_collaborator,10,2,84,5,84
4,P03_R2_collaborator,10,11,1,5,1
4,P03_R2_collaborator,9,11,27,2,27
4,P03_R2_collaborator,4,7,1,0,1
4,P02,10,2,84,0,84
4,P02,6,0,46,0,46
4,P02,14,2,0,5,0
5,P05_R2_collaborator,0,0,2,3,2
5,P05_R2_collaborator,1,0,4,1,4
5,P05_R2_collaborator,10,11,1,0,1
5,P01_R2_collaborator,8,2,2,5,2
5,P01_R2_collaborator,11,14,14,5,14
5,P01_R2_collaborator,7,13,24,2,24
5,P04_R2_collaborator,13,7,4,0,4
5,P04_R2_collaborator,14,3,44,5,44
5,P04_R2_collaborator,10,2,84,5,84
5,P03_R2_collaborator,8,6,86,3,86
5,P03_R2_collaborator,12,12,2,0,2
5,P03_R2_collaborator,14,2,0,1,0
5,P02,10,2,84,0,84
5,P02,11,14,14,5,14
5,P02,7,7,21,1,21
6,P05_R2_collaborator,12,10,2,0,2
6,P05_R2_collaborator,7,0,3,5,3
6,P05_R2_collaborator,14,13,3,0,3
6,P01_R2_collaborator,3,3,1,0,1
6,P01_R2_collaborator,11,14,14,0,14
6,P01_R2_collaborator,13,6,3,0,3
6,P04_R2_collaborator,11,8,0,0,0
6,P04_R2_collaborator,14,3,44,3,44
6,P04_R2_collaborator,10,2,84,5,84
6,P03_R2_collaborator,12,3,3,0,3
6,P03_R2_collaborator,10,13,19,5,19
6,P03_R2_collaborator,8,6,86,5,86
6,P02,10,2,84,0,84
6,P02,8,2,2,5,2
6,P02,12,9,3,5,3
7,P05_R2_collaborator,2,10,1,0,1
7,P05_R2_collaborator,5,0,0,0,0
7,P05_R2_collaborator,9,1,4,0,4
7,P01_R2_collaborator,14,11,1,0,1
7,P01_R2_collaborator,10,11,1,0,1
7,P01_R2_collaborator,14,3,44,4,44
7,P04_R2_collaborator,7,0,3,0,3
7,P04_R2_collaborator,14,3,44,1,44
7,P04_R2_collaborator,10,2,84,5,84
7,P03_R2_collaborator,1,13,8,4,8
7,P03_R2_collaborator,1,2,7,4,7
7,P03_R2_collaborator,8,6,86,5,86
7,P02,10,11,1,5,1
7,P02,10,2,84,0,84
7,P02,7,0,3,5,3
8,P05_R2_collaborator,7,6,0,0,0
8,P05_R2_collaborator,0,8,0,1,0
8,P05_R2_collaborator,10,11,1,0,1
8,P01_R2_collaborator,0,1,13,0,13
8,P01_R2_collaborator,8,2,2,0,2
8,P01_R2_collaborator,10,2,84,5,84
8,P04_R2_collaborator,8,3,3,0,3
8,P04_R2_collaborator,4,1,0,0,0
8,P04_R2_collaborator,10,2,84,5,84
8,P03_R2_collaborator,1,2,7,5,7
8,P03_R2_collaborator,1,13,8,3,8
8,P03_R2_collaborator,8,6,86,5,86
8,P02,10,2,84,0,84
8,P02,12,5,14,1,14
