round,playerId,mapX,mapY,value,numberStars,score
1,P03_R2_constant_5,11,8,84,5,84
1,P03_R2_constant_5,3,4,2,5,2
1,P03_R2_constant_5,7,6,2,5,2
1,P01_R2_constant_5,10,8,20,5,20
1,P01_R2_constant_5,5,10,43,5,43
1,P01_R2_constant_5,2,9,2,5,2
1,P04_R2_constant_5,6,8,1,5,1
1,P04_R2_constant_5,5,11,2,5,2
1,P04_R2_constant_5,12,12,3,5,3
1,P02_R2_constant_5,5,8,3,5,3
1,P02_R2_constant_5,3,6,53,5,53
1,P02_R2_constant_5,2,10,3,5,3
1,P05,7,7,0,0,0
1,P05,0,0,19,2,19
1,P05,0,14,3,1,3
2,P03_R2_constant_5,2,9,2,5,2
2,P03_R2_constant_5,6,10,2,5,2
2,P03_R2_constant_5,11,8,84,5,84
2,P01_R2_constant_5,9,4,3,5,3
2,P01_R2_constant_5,3,5,1,5,1
2,P01_R2_constant_5,13,7,0,5,0
2,P04_R2_constant_5,6,5,0,5,0
2,P04_R2_constant_5,10,6,1,5,1
2,P04_R2_constant_5,11,8,84,5,84
2,P02_R2_constant_5,11,2,4,5,4
2,P02_R2_constant_5,14,1,2,5,2
2,P02_R2_constant_5,11,10,2,5,2
2,P05,1,5,3,0,3
2,P05,11,4,12,2,12
2,P05,11,2,4,1,4
3,P03_R2_constant_5,13,7,0,5,0
3,P03_R2_constant_5,13,9,1,5,1
3,P03_R2_constant_5,11,8,84,5,84
3,P01_R2_constant_5,11,3,20,5,20
3,P01_R2_constant_5,14,5,13,5,13
3,P01_R2_constant_5,8,4,4,5,4
3,P04_R2_constant_5,9,4,3,5,3
3,P04_R2_constant_5,3,6,53,5,53
3,P04_R2_constant_5,11,8,84,5,84
3,P02_R2_constant_5,8,4,4,5,4
3,P02_R2_constant_5,2,1,1,5,1
3,P02_R2_constant_5,10,7,0,5,0
3,P05,11,8,84,4,84
3,P05,2,9,2,1,2
3,P05,8,10,27,2,27
4,P03_R2_constant_5,2,9,2,5,2
4,P03_R2_constant_5,9,5,13,5,13
4,P03_R2_constant_5,13,1,1,5,1
4,P01_R2_constant_5,4,2,1,5,1
