round,playerId,mapX,mapY,value,numberStars,score
1,P01_R2_collaborator,4,13,1,2,1
1,P01_R2_collaborator,9,1,3,0,3
1,P01_R2_collaborator,0,6,1,2,1
1,P05_R2_defector,1,14,3,4,3
1,P05_R2_defector,5,2,9,0,9
1,P05_R2_defector,13,14,1,5,1
1,P03_R2_defector,13,8,0,5,0
1,P03_R2_defector,4,14,3,0,3
1,P03_R2_defector,8,10,7,5,7
1,P02_R2_defector,6,6,3,5,3
1,P02_R2_defector,13,2,2,5,2
1,P02_R2_defector,10,14,2,0,2
1,P04,14,0,0,5,0
1,P04,10,3,44,0,44
1,P04,6,1,19,0,19
2,P01_R2_collaborator,13,3,2,5,2
2,P01_R2_collaborator,0,14,85,5,85
2,P01_R2_collaborator,8,10,7,0,7
2,P05_R2_defector,12,3,14,5,14
2,P05_R2_defector,10,3,44,0,44
2,P05_R2_defector,3,1,2,5,2
2,P03_R2_defector,2,1,7,0,7
2,P03_R2_defector,1,0,2,0,2
2,P03_R2_defector,10,14,2,5,2
2,P02_R2_defector,13,8,0,5,0
2,P02_R2_defector,6,2,86,0,86
2,P02_R2_defector,4,13,1,2,1
2,P04,10,3,44,0,44
2,P04,10,2,13,2,13
2,P04,6,1,19,1,19
3,P01_R2_collaborator,6,12,1,0,1
3,P01_R2_collaborator,6,6,3,0,3
3,P01_R2_collaborator,0,14,85,5,85
3,P05_R2_defector,5,11,0,0,0
3,P05_R2_defector,0,5,3,1,3
3,P05_R2_defector,14,3,11,5,11
3,P03_R2_defector,8,1,71,0,71
3,P03_R2_defector,1,7,43,0,43
3,P03_R2_defector,14,0,0,0,0
3,P02_R2_defector,2,4,1,5,1
3,P02_R2_defector,0,14,85,0,85
3,P02_R2_defector,6,2,86,0,86
3,P04,10,3,44,0,44
3,P04,0,7,3,0,3
3,P04,6,1,19,2,19
4,P01_R2_collaborator,1,14,3,0,3
4,P01_R2_collaborator,3,4,6,5,6
4,P01_R2_collaborator,0,14,85,4,85
4,P05_R2_defector,8,10,7,0,7
4,P05_R2_defector,14,1,72,4,72
4,P05_R2_defector,2,4,1,5,1
4,P03_R2_defector,14,9,1,0,1
4,P03_R2_defector,6,7,4,5,4
4,P03_R2_defector,14,7,1,0,1
4,P02_R2_defector,6,3,3,5,3
4,P02_R2_defector,0,14,85,0,85
4,P02_R2_defector,6,2,86,0,86
4,P04,10,3,44,0,44
4,P04,6,2,86,0,86
4,P04,4,1,1,1,1
5,P01_R2_collaborator,14,10,3,0,3
5,P01_R2_collaborator,14,11,7,0,7
5,P01_R2_collaborator,0,14,85,5,85
5,P05_R2_defector,6,4,8,5,8
5,P05_R2_defector,12,4,1,0,1
5,P05_R2_defector,14,1,72,0,72
5,P03_R2_defector,0,14,85,0,85
5,P03_R2_defector,4,0,2,2,2
5,P03_R2_defector,10,6,2,4,2
5,P02_R2_defector,12,14,1,0,1
5,P02_R2_defector,0,14,85,0,85
5,P02_R2_defector,6,2,86,0,86
5,P04,6,2,86,0,86
5,P04,10,3,44,0,44
5,P04,6,1,19,0,19
6,P01_R2_collaborator,9,6,84,5,84
