round,playerId,mapX,mapY,value,numberStars,score
1,P03_R2_constant_5,12,12,2,5,2
1,P03_R2_constant_5,5,6,6,5,6
1,P03_R2_constant_5,2,9,2,5,2
1,P02_R2_constant_5,3,10,0,5,0
1,P02_R2_constant_5,4,11,0,5,0
1,P02_R2_constant_5,10,11,3,5,3
1,P04_R2_constant_5,11,11,72,5,72
1,P04_R2_constant_5,12,3,53,5,53
1,P04_R2_constant_5,3,1,1,5,1
1,P05_R2_constant_5,14,10,3,5,3
1,P05_R2_constant_5,12,8,1,5,1
1,P05_R2_constant_5,5,11,1,5,1
1,P01,0,0,7,0,7
1,P01,1,0,0,0,0
1,P01,2,0,3,0,3
2,P03_R2_constant_5,12,6,8,5,8
2,P03_R2_constant_5,1,11,71,5,71
2,P03_R2_constant_5,4,11,0,5,0
2,P02_R2_constant_5,10,10,20,5,20
2,P02_R2_constant_5,7,9,4,5,4
2,P02_R2_constant_5,2,0,3,5,3
2,P04_R2_constant_5,8,1,12,5,12
2,P04_R2_constant_5,12,3,53,5,53
2,P04_R2_constant_5,11,11,72,5,72
2,P05_R2_constant_5,2,9,2,5,2
2,P05_R2_constant_5,2,11,21,5,21
2,P05_R2_constant_5,6,6,3,5,3
2,P01,0,1,6,0,6
2,P01,1,1,7,0,7
2,P01,2,1,2,0,2
3,P03_R2_constant_5,10,11,3,5,3
3,P03_R2_constant_5,11,13,2,5,2
3,P03_R2_constant_5,13,12,3,5,3
3,P02_R2_constant_5,0,2,4,5,4
3,P02_R2_constant_5,3,7,3,5,3
3,P02_R2_constant_5,11,11,72,5,72
3,P04_R2_constant_5,8,1,12,5,12
3,P04_R2_constant_5,12,3,53,5,53
3,P04_R2_constant_5,11,11,72,5,72
3,P05_R2_constant_5,1,8,3,5,3
3,P05_R2_constant_5,4,11,0,5,0
3,P05_R2_constant_5,12,14,3,5,3
3,P01,0,2,4,0,4
3,P01,1,2,20,0,20
3,P01,2,2,53,0,53
4,P03_R2_constant_5,13,2,3,5,3
4,P03_R2_constant_5,11,7,2,5,2
4,P03_R2_constant_5,10,1,1,5,1
4,P02_R2_constant_5,4,11,0,5,0
4,P02_R2_constant_5,2,9,2,5,2
4,P02_R2_constant_5,2,14,44,5,44
4,P04_R2_constant_5,0,2,4,5,4
4,P04_R2_constant_5,12,3,53,5,53
4,P04_R2_constant_5,11,11,72,5,72
4,P05_R2_constant_5,12,9,0,5,0
4,P05_R2_constant_5,12,14,3,5,3
4,P05_R2_constant_5,9,2,2,5,2
4,P01,0,3,45,0,45
4,P01,1,3,1,0,1
4,P01,2,2,53,0,53
5,P03_R2_constant_5,2,7,2,5,2
5,P03_R2_constant_5,2,9,2,5,2
5,P03_R2_constant_5,2,5,1,5,1
5,P02_R2_constant_5,6,6,3,5,3
5,P02_R2_constant_5,8,7,14,5,14
5,P02_R2_constant_5,2,14,44,5,44
5,P04_R2_constant_5,9,12,6,5,6
5,P04_R2_constant_5,12,3,53,5,53
