round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_collaborator,4,1,4,4,4
1,P04_R2_collaborator,7,9,2,0,2
1,P04_R2_collaborator,11,2,1,0,1
1,P03_R2_collaborator,0,9,2,2,2
1,P03_R2_collaborator,4,6,71,5,71
1,P03_R2_collaborator,5,2,1,0,1
1,P02_R2_defector,12,8,4,5,4
1,P02_R2_defector,0,7,2,5,2
1,P02_R2_defector,9,10,0,5,0
1,P01_R2_defector,0,10,13,5,13
1,P01_R2_defector,6,0,1,5,1
1,P01_R2_defector,5,4,1,2,1
1,P05,3,3,0,5,0
1,P05,11,7,3,5,3
1,P05,4,9,3,5,3
2,P04_R2_collaborator,9,0,2,0,2
2,P04_R2_collaborator,6,0,1,0,1
2,P04_R2_collaborator,3,0,1,4,1
2,P03_R2_collaborator,6,8,0,0,0
2,P03_R2_collaborator,14,4,2,0,2
2,P03_R2_collaborator,4,6,71,5,71
2,P02_R2_defector,1,1,14,0,14
2,P02_R2_defector,3,9,4,5,4
2,P02_R2_defector,7,10,5,0,5
2,P01_R2_defector,9,10,0,0,0
2,P01_R2_defector,9,1,1,0,1
2,P01_R2_defector,10,7,2,5,2
2,P05,7,1,1,5,1
2,P05,8,6,6,5,6
2,P05,12,12,2,5,2
3,P04_R2_collaborator,1,4,3,4,3
3,P04_R2_collaborator,8,0,51,2,51
3,P04_R2_collaborator,14,2,1,0,1
3,P03_R2_collaborator,12,11,1,0,1
3,P03_R2_collaborator,12,10,1,0,1
3,P03_R2_collaborator,2,5,7,0,7
3,P02_R2_defector,3,10,2,0,2
3,P02_R2_defector,8,5,1,5,1
3,P02_R2_defector,2,8,2,5,2
3,P01_R2_defector,3,9,4,0,4
3,P01_R2_defector,13,2,3,5,3
3,P01_R2_defector,3,3,0,5,0
3,P05,5,13,2,5,2
3,P05,11,4,8,5,8
3,P05,1,1,14,0,14
4,P04_R2_collaborator,12,0,20,2,20
4,P04_R2_collaborator,12,3,3,0,3
4,P04_R2_collaborator,8,0,51,5,51
4,P03_R2_collaborator,11,1,3,0,3
4,P03_R2_collaborator,8,6,6,0,6
4,P03_R2_collaborator,13,12,1,0,1
4,P02_R2_defector,14,12,2,5,2
4,P02_R2_defector,11,9,6,3,6
4,P02_R2_defector,11,7,3,0,3
4,P01_R2_defector,2,1,22,0,22
4,P01_R2_defector,1,6,3,5,3
4,P01_R2_defector,6,4,2,4,2
4,P05,1,1,14,0,14
4,P05,9,2,24,0,24
4,P05,7,9,2,5,2
5,P04_R2_collaborator,14,14,1,0,1
5,P04_R2_collaborator,0,14,2,0,2
5,P04_R2_collaborator,6,4,2,0,2
5,P03_R2_collaborator,4,14,84,5,84
5,P03_R2_collaborator,10,7,2,0,2
5,P03_R2_collaborator,0,9,2,4,2
5,P02_R2_defector,7,3,3,5,3
5,P02_R2_defector,2,10,20,0,20
5,P02_R2_defector,6,13,1,4,1
5,P01_R2_defector,0,7,2,5,2
5,P01_R2_defector,3,3,0,5,0
5,P01_R2_defector,3,0,1,0,1
5,P05,9,2,24,0,24
5,P05,8,12,7,5,7
5,P05,2,11,3,5,3
6,P04_R2_collaborator,5,4,1,4,1
6,P04_R2_collaborator,4,14,84,5,84
6,P04_R2_collaborator,4,1,4,1,4
6,P03_R2_collaborator,11,14,2,0,2
6,P03_R2_collaborator,0,0,24,2,24
6,P03_R2_collaborator,4,14,84,5,84
6,P02_R2_defector,0,13,2,0,2
6,P02_R2_defector,7,2,1,5,1
6,P02_R2_defector,8,7,0,1,0
6,P01_R2_defector,3,12,1,1,1
6,P01_R2_defector,10,7,2,5,2
6,P01_R2_defector,10,6,4,2,4
6,P05,9,2,24,0,24
6,P05,14,7,1,5,1
6,P05,14,0,3,5,3
7,P04_R2_collaborator,11,5,2,0,2
7,P04_R2_collaborator,8,12,7,0,7
7,P04_R2_collaborator,4,14,84,5,84
7,P03_R2_collaborator,0,3,2,0,2
7,P03_R2_collaborator,5,1,2,0,2
7,P03_R2_collaborator,4,14,84,5,84
7,P02_R2_defector,1,6,3,1,3
7,P02_R2_defector,0,7,2,0,2
7,P02_R2_defector,2,4,2,0,2
7,P01_R2_defector,0,7,2,5,2
7,P01_R2_defector,7,2,1,0,1
7,P01_R2_defector,4,9,3,0,3
7,P05,9,2,24,0,24
7,P05,3,3,0,5,0
7,P05,0,14,2,5,2
8,P04_R2_collaborator,6,7,1,0,1
8,P04_R2_collaborator,8,13,6,4,6
8,P04_R2_collaborator,4,14,84,5,84
8,P03_R2_collaborator,13,10,2,3,2
8,P03_R2_collaborator,12,6,2,0,2
8,P03_R2_collaborator,4,14,84,5,84
8,P02_R2_defector,11,3,2,1,2
8,P02_R2_defector,9,0,2,5,2
8,P02_R2_defector,14,10,3,2,3
8,P01_R2_defector,11,9,6,0,6
8,P01_R2_defector,0,14,2,3,2
8,P01_R2_defector,7,14,0,5,0
8,P05,9,2,24,0,24
8,P05,4,14,84,0,84
8,P05,14,14,1,5,1
9,P04_R2_collaborator,1,14,6,1,6
9,P04_R2_collaborator,14,12,2,0,2
9,P04_R2_collaborator,4,14,84,5,84
9,P03_R2_collaborator,2,7,1,0,1
9,P03_R2_collaborator,6,9,1,0,1
9,P03_R2_collaborator,7,9,2,0,2
9,P02_R2_defector,6,11,2,5,2
9,P02_R2_defector,0,2,1,1,1
9,P02_R2_defector,0,7,2,0,2
9,P01_R2_defector,3,7,2,5,2
9,P01_R2_defector,12,8,4,5,4
9,P01_R2_defector,14,10,3,5,3
9,P05,4,14,84,0,84
9,P05,9,2,24,0,24
9,P05,10,13,3,5,3
10,P04_R2_collaborator,7,1,1,0,1
10,P04_R2_collaborator,13,10,2,5,2
10,P04_R2_collaborator,4,14,84,5,84
10,P03_R2_collaborator,5,6,1,0,1
10,P03_R2_collaborator,7,14,0,4,0
10,P03_R2_collaborator,6,12,1,5,1
10,P02_R2_defector,3,2,44,0,44
10,P02_R2_defector,8,2,3,3,3
10,P02_R2_defector,9,10,0,0,0
10,P01_R2_defector,2,8,2,5,2
10,P01_R2_defector,3,1,8,3,8
10,P01_R2_defector,11,4,8,5,8
10,P05,4,14,84,0,84
10,P05,9,2,24,0,24
10,P05,5,7,24,0,24
11,P04_R2_collaborator,5,1,2,0,2
11,P04_R2_collaborator,9,10,0,0,0
11,P04_R2_collaborator,6,0,1,5,1
11,P03_R2_collaborator,1,4,3,1,3
11,P03_R2_collaborator,3,4,72,5,72
11,P03_R2_collaborator,12,12,2,0,2
11,P02_R2_defector,10,7,2,1,2
11,P02_R2_defector,14,7,1,0,1
11,P02_R2_defector,3,1,8,2,8
11,P01_R2_defector,8,3,2,0,2
11,P01_R2_defector,14,10,3,5,3
11,P01_R2_defector,2,5,7,5,7
11,P05,4,14,84,0,84
11,P05,9,2,24,0,24
11,P05,8,8,0,5,0
12,P04_R2_collaborator,14,8,1,0,1
12,P04_R2_collaborator,7,8,0,0,0
12,P04_R2_collaborator,14,4,2,0,2
12,P03_R2_collaborator,7,4,86,5,86
12,P03_R2_collaborator,3,8,2,1,2
12,P03_R2_collaborator,3,4,72,3,72
12,P02_R2_defector,1,13,19,0,19
12,P02_R2_defector,0,0,24,4,24
12,P02_R2_defector,5,2,1,0,1
12,P01_R2_defector,7,13,2,5,2
12,P01_R2_defector,8,13,6,5,6
12,P01_R2_defector,3,10,2,5,2
12,P05,4,14,84,0,84
12,P05,9,2,24,0,24
12,P05,12,6,2,5,2
13,P04_R2_collaborator,7,6,0,0,0
13,P04_R2_collaborator,12,4,11,2,11
13,P04_R2_collaborator,2,6,20,2,20
13,P03_R2_collaborator,13,2,3,0,3
13,P03_R2_collaborator,3,4,72,5,72
13,P03_R2_collaborator,7,4,86,5,86
13,P02_R2_defector,2,8,2,0,2
13,P02_R2_defector,1,13,19,0,19
13,P02_R2_defector,2,6,20,1,20
13,P01_R2_defector,3,7,2,5,2
13,P01_R2_defector,12,3,3,5,3
13,P01_R2_defector,5,11,27,0,27
13,P05,4,14,84,0,84
13,P05,9,2,24,0,24
13,P05,5,7,24,5,24
14,P04_R2_collaborator,4,12,71,5,71
14,P04_R2_collaborator,12,4,11,0,11
14,P04_R2_collaborator,0,14,2,0,2
14,P03_R2_collaborator,12,11,1,0,1
14,P03_R2_collaborator,3,4,72,5,72
14,P03_R2_collaborator,11,10,7,4,7
14,P02_R2_defector,8,6,6,0,6
14,P02_R2_defector,4,14,84,0,84
14,P02_R2_defector,10,6,4,5,4
14,P01_R2_defector,6,13,1,2,1
14,P01_R2_defector,3,3,0,5,0
14,P01_R2_defector,4,6,71,0,71
14,P05,4,14,84,0,84
14,P05,9,2,24,0,24
14,P05,10,8,1,5,1
15,P04_R2_collaborator,6,0,1,3,1
15,P04_R2_collaborator,14,2,1,0,1
15,P04_R2_collaborator,4,12,71,5,71
15,P03_R2_collaborator,9,10,0,0,0
15,P03_R2_collaborator,7,3,3,0,3
15,P03_R2_collaborator,3,4,72,5,72
15,P02_R2_defector,7,3,3,0,3
15,P02_R2_defector,7,2,1,5,1
15,P02_R2_defector,4,14,84,0,84
15,P01_R2_defector,12,13,3,0,3
15,P01_R2_defector,9,3,9,1,9
15,P01_R2_defector,4,6,71,0,71
15,P05,4,14,84,0,84
15,P05,9,2,24,0,24
15,P05,1,11,2,5,2
16,P04_R2_collaborator,3,3,0,0,0
16,P04_R2_collaborator,8,6,6,5,6
16,P04_R2_collaborator,4,12,71,1,71
16,P03_R2_collaborator,2,5,7,2,7
16,P03_R2_collaborator,6,5,4,2,4
16,P03_R2_collaborator,3,4,72,5,72
16,P02_R2_defector,8,13,6,0,6
16,P02_R2_defector,8,11,43,4,43
16,P02_R2_defector,4,14,84,0,84
16,P01_R2_defector,11,13,13,2,13
16,P01_R2_defector,3,0,1,0,1
16,P01_R2_defector,4,6,71,0,71
16,P05,4,14,84,0,84
16,P05,3,3,0,5,0
16,P05,12,9,3,5,3
17,P04_R2_collaborator,1,7,0,0,0
17,P04_R2_collaborator,8,14,2,2,2
17,P04_R2_collaborator,0,7,2,0,2
17,P03_R2_collaborator,2,10,20,4,20
17,P03_R2_collaborator,11,13,13,2,13
17,P03_R2_collaborator,12,10,1,0,1
17,P02_R2_defector,10,11,3,0,3
17,P02_R2_defector,10,2,2,5,2
17,P02_R2_defector,4,14,84,0,84
17,P01_R2_defector,3,4,72,3,72
17,P01_R2_defector,3,10,2,0,2
17,P01_R2_defector,4,6,71,4,71
17,P05,4,14,84,0,84
17,P05,9,2,24,0,24
17,P05,9,9,1,5,1
18,P04_R2_collaborator,0,8,27,4,27
18,P04_R2_collaborator,14,14,1,0,1
18,P04_R2_collaborator,14,13,43,1,43
18,P03_R2_collaborator,6,10,3,0,3
18,P03_R2_collaborator,1,6,3,2,3
18,P03_R2_collaborator,1,1,14,2,14
18,P02_R2_defector,9,12,0,1,0
18,P02_R2_defector,0,8,27,5,27
18,P02_R2_defector,2,4,2,5,2
18,P01_R2_defector,2,7,1,5,1
18,P01_R2_defector,4,6,71,2,71
18,P01_R2_defector,3,4,72,0,72
18,P05,4,14,84,0,84
18,P05,9,2,24,0,24
18,P05,14,9,3,5,3
19,P04_R2_collaborator,9,3,9,1,9
19,P04_R2_collaborator,12,3,3,0,3
19,P04_R2_collaborator,10,7,2,0,2
19,P03_R2_collaborator,4,7,1,0,1
19,P03_R2_collaborator,11,2,1,3,1
19,P03_R2_collaborator,8,13,6,3,6
19,P02_R2_defector,13,1,6,5,6
19,P02_R2_defector,2,5,7,1,7
19,P02_R2_defector,3,4,72,0,72
19,P01_R2_defector,3,10,2,5,2
19,P01_R2_defector,4,6,71,2,71
19,P01_R2_defector,3,4,72,0,72
19,P05,4,14,84,0,84
19,P05,9,2,24,0,24
19,P05,9,11,2,5,2
20,P04_R2_collaborator,9,13,3,0,3
