round,playerId,mapX,mapY,value,numberStars,score
1,P05_R2_constant_3,10,11,1,3,1
1,P05_R2_constant_3,5,5,21,3,21
1,P05_R2_constant_3,11,12,7,3,7
1,P03_R2_constant_3,13,12,24,3,24
1,P03_R2_constant_3,6,14,0,3,0
1,P03_R2_constant_3,7,12,2,3,2
1,P02_R2_constant_3,13,8,20,3,20
1,P02_R2_constant_3,0,10,2,3,2
1,P02_R2_constant_3,9,14,2,3,2
1,P01_R2_constant_3,11,12,7,3,7
1,P01_R2_constant_3,8,0,1,3,1
1,P01_R2_constant_3,4,4,7,3,7
1,P04,2,14,6,5,6
1,P04,9,0,1,5,1
1,P04,12,9,2,5,2
2,P05_R2_constant_3,3,8,7,3,7
2,P05_R2_constant_3,11,12,7,3,7
2,P05_R2_constant_3,10,9,2,3,2
2,P03_R2_constant_3,11,13,3,3,3
2,P03_R2_constant_3,8,0,1,3,1
2,P03_R2_constant_3,8,13,3,3,3
2,P02_R2_constant_3,3,8,7,3,7
2,P02_R2_constant_3,13,7,1,3,1
2,P02_R2_constant_3,12,7,2,3,2
2,P01_R2_constant_3,8,7,3,3,3
2,P01_R2_constant_3,7,1,2,3,2
2,P01_R2_constant_3,13,4,44,3,44
2,P04,11,12,7,5,7
2,P04,0,0,1,5,1
2,P04,9,0,1,5,1
3,P05_R2_constant_3,7,9,3,3,3
3,P05_R2_constant_3,5,5,21,3,21
3,P05_R2_constant_3,5,10,1,3,1
3,P03_R2_constant_3,8,10,2,3,2
3,P03_R2_constant_3,13,1,2,3,2
3,P03_R2_constant_3,7,1,2,3,2
3,P02_R2_constant_3,14,0,53,3,53
3,P02_R2_constant_3,12,11,1,3,1
3,P02_R2_constant_3,2,14,6,3,6
3,P01_R2_constant_3,6,4,0,3,0
3,P01_R2_constant_3,8,13,3,3,3
3,P01_R2_constant_3,5,7,1,3,1
3,P04,1,3,3,5,3
3,P04,14,2,0,5,0
3,P04,8,4,1,5,1
4,P05_R2_constant_3,8,0,1,3,1
4,P05_R2_constant_3,14,8,3,3,3
4,P05_R2_constant_3,4,8,12,3,12
4,P03_R2_constant_3,11,12,7,3,7
4,P03_R2_constant_3,6,4,0,3,0
4,P03_R2_constant_3,14,1,51,3,51
4,P02_R2_constant_3,9,8,3,3,3
4,P02_R2_constant_3,7,3,27,3,27
4,P02_R2_constant_3,1,14,2,3,2
4,P01_R2_constant_3,12,1,1,3,1
4,P01_R2_constant_3,5,5,21,3,21
4,P01_R2_constant_3,6,5,1,3,1
4,P04,14,14,3,5,3
4,P04,2,9,4,5,4
4,P04,6,14,0,5,0
5,P05_R2_constant_3,13,13,0,3,0
5,P05_R2_constant_3,14,0,53,3,53
5,P05_R2_constant_3,8,2,4,3,4
5,P03_R2_constant_3,7,9,3,3,3
5,P03_R2_constant_3,9,0,1,3,1
5,P03_R2_constant_3,0,10,2,3,2
5,P02_R2_constant_3,0,1,44,3,44
5,P02_R2_constant_3,14,1,51,3,51
5,P02_R2_constant_3,7,1,2,3,2
5,P01_R2_constant_3,6,11,3,3,3
5,P01_R2_constant_3,10,11,1,3,1
5,P01_R2_constant_3,13,5,1,3,1
5,P04,10,5,3,5,3
5,P04,5,5,21,3,21
5,P04,0,4,11,2,11
6,P05_R2_constant_3,14,12,2,3,2
6,P05_R2_constant_3,4,13,4,3,4
6,P05_R2_constant_3,14,0,53,3,53
6,P03_R2_constant_3,5,3,8,3,8
6,P03_R2_constant_3,8,6,2,3,2
6,P03_R2_constant_3,6,13,20,3,20
6,P02_R2_constant_3,8,13,3,3,3
6,P02_R2_constant_3,0,1,44,3,44
6,P02_R2_constant_3,14,1,51,3,51
6,P01_R2_constant_3,5,10,1,3,1
6,P01_R2_constant_3,0,0,1,3,1
6,P01_R2_constant_3,3,2,28,3,28
6,P04,11,3,3,5,3
6,P04,1,6,1,5,1
6,P04,9,0,1,5,1
7,P05_R2_constant_3,1,9,72,3,72
7,P05_R2_constant_3,1,7,8,3,8
7,P05_R2_constant_3,13,13,0,3,0
7,P03_R2_constant_3,4,12,4,3,4
7,P03_R2_constant_3,9,9,13,3,13
7,P03_R2_constant_3,0,10,2,3,2
7,P02_R2_constant_3,14,0,53,3,53
7,P02_R2_constant_3,0,1,44,3,44
7,P02_R2_constant_3,14,1,51,3,51
7,P01_R2_constant_3,0,2,2,3,2
7,P01_R2_constant_3,7,1,2,3,2
7,P01_R2_constant_3,14,4,1,3,1
7,P04,4,10,4,5,4
7,P04,3,4,27,1,27
7,P04,12,3,2,5,2
8,P05_R2_constant_3,6,4,0,3,0
8,P05_R2_constant_3,13,14,2,3,2
8,P05_R2_constant_3,5,6,3,3,3
8,P03_R2_constant_3,4,2,45,3,45
8,P03_R2_constant_3,12,13,3,3,3
8,P03_R2_constant_3,3,1,2,3,2
8,P02_R2_constant_3,0,1,44,3,44
8,P02_R2_constant_3,14,1,51,3,51
8,P02_R2_constant_3,14,0,53,3,53
8,P01_R2_constant_3,11,12,7,3,7
8,P01_R2_constant_3,2,12,13,3,13
8,P01_R2_constant_3,13,0,27,3,27
8,P04,3,4,27,0,27
8,P04,4,13,4,5,4
8,P04,4,12,4,5,4
9,P05_R2_constant_3,2,10,2,3,2
9,P05_R2_constant_3,7,1,2,3,2
