round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_defector,6,13,3,0,3
1,P04_R2_defector,8,14,8,5,8
1,P04_R2_defector,10,12,3,4,3
1,P03_R2_defector,14,0,2,0,2
1,P03_R2_defector,13,10,2,0,2
1,P03_R2_defector,3,12,46,1,46
1,P05_R2_defector,2,13,7,1,7
1,P05_R2_defector,14,3,53,2,53
1,P05_R2_defector,12,8,3,4,3
1,P01_R2_defector,8,12,53,4,53
1,P01_R2_defector,14,0,2,5,2
1,P01_R2_defector,3,14,71,0,71
1,P02,13,5,1,0,1
1,P02,13,7,7,4,7
1,P02,13,9,1,1,1
2,P04_R2_defector,14,3,53,0,53
2,P04_R2_defector,12,1,20,5,20
2,P04_R2_defector,5,3,1,3,1
2,P03_R2_defector,12,2,3,0,3
2,P03_R2_defector,12,7,2,5,2
2,P03_R2_defector,0,5,1,5,1
2,P05_R2_defector,14,0,2,0,2
2,P05_R2_defector,1,7,1,5,1
2,P05_R2_defector,8,13,9,5,9
2,P01_R2_defector,2,13,7,0,7
2,P01_R2_defector,8,12,53,0,53
2,P01_R2_defector,3,14,71,0,71
2,P02,13,11,1,1,1
2,P02,13,13,1,1,1
2,P02,11,13,3,3,3
3,P04_R2_defector,4,6,6,1,6
3,P04_R2_defector,6,7,4,5,4
3,P04_R2_defector,10,12,3,1,3
3,P03_R2_defector,9,8,3,5,3
3,P03_R2_defector,5,12,13,0,13
3,P03_R2_defector,0,10,1,5,1
3,P05_R2_defector,8,14,8,1,8
3,P05_R2_defector,4,1,1,5,1
3,P05_R2_defector,8,10,0,5,0
3,P01_R2_defector,4,10,13,5,13
3,P01_R2_defector,8,12,53,2,53
3,P01_R2_defector,0,8,3,0,3
3,P02,9,13,3,1,3
3,P02,7,13,7,1,7
3,P02,5,13,3,1,3
4,P04_R2_defector,2,11,1,5,1
4,P04_R2_defector,4,3,1,0,1
4,P04_R2_defector,12,14,1,5,1
4,P03_R2_defector,12,13,2,5,2
4,P03_R2_defector,4,10,13,0,13
4,P03_R2_defector,1,11,3,2,3
4,P05_R2_defector,7,8,0,0,0
4,P05_R2_defector,4,7,8,1,8
4,P05_R2_defector,9,7,1,0,1
4,P01_R2_defector,2,10,84,0,84
4,P01_R2_defector,8,14,8,0,8
4,P01_R2_defector,8,12,53,0,53
4,P02,3,13,0,0,0
4,P02,1,13,1,0,1
4,P02,1,11,3,5,3
5,P04_R2_defector,6,7,4,0,4
5,P04_R2_defector,13,11,1,0,1
5,P04_R2_defector,12,7,2,0,2
5,P03_R2_defector,6,5,6,3,6
5,P03_R2_defector,3,2,3,3,3
5,P03_R2_defector,10,1,1,0,1
5,P05_R2_defector,3,11,20,0,20
5,P05_R2_defector,4,12,0,1,0
5,P05_R2_defector,1,11,3,3,3
5,P01_R2_defector,1,12,1,0,1
5,P01_R2_defector,8,12,53,0,53
5,P01_R2_defector,2,10,84,0,84
5,P02,1,9,3,1,3
5,P02,1,7,1,1,1
5,P02,1,5,0,3,0
6,P04_R2_defector,7,10,2,3,2
6,P04_R2_defector,4,13,2,0,2
