round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_defector,11,14,1,5,1
1,P04_R2_defector,2,3,3,0,3
1,P04_R2_defector,13,14,7,5,7
1,P01_R2_defector,2,0,1,5,1
1,P01_R2_defector,3,13,1,5,1
1,P01_R2_defector,7,13,2,0,2
1,P03_R2_defector,14,12,3,5,3
1,P03_R2_defector,13,8,2,3,2
1,P03_R2_defector,10,10,1,2,1
1,P05_R2_defector,3,10,1,1,1
1,P05_R2_defector,7,10,2,0,2
1,P05_R2_defector,11,4,46,0,46
1,P02,0,14,2,5,2
1,P02,1,14,8,3,8
1,P02,2,14,0,5,0
2,P04_R2_defector,11,5,20,0,20
2,P04_R2_defector,4,2,1,5,1
2,P04_R2_defector,13,2,2,0,2
2,P01_R2_defector,3,12,2,4,2
2,P01_R2_defector,14,12,3,4,3
2,P01_R2_defector,3,14,8,1,8
2,P03_R2_defector,4,8,1,5,1
2,P03_R2_defector,11,4,46,2,46
2,P03_R2_defector,3,13,1,4,1
2,P05_R2_defector,1,8,0,5,0
2,P05_R2_defector,0,1,1,3,1
2,P05_R2_defector,2,0,1,5,1
2,P02,6,14,1,5,1
2,P02,7,14,2,1,2
2,P02,8,14,0,0,0
3,P04_R2_defector,13,3,3,5,3
3,P04_R2_defector,10,7,2,5,2
3,P04_R2_defector,2,0,1,5,1
3,P01_R2_defector,10,4,53,0,53
3,P01_R2_defector,4,8,1,1,1
3,P01_R2_defector,4,6,24,3,24
3,P03_R2_defector,12,11,1,5,1
3,P03_R2_defector,14,0,1,2,1
3,P03_R2_defector,11,4,46,0,46
3,P05_R2_defector,4,2,1,5,1
3,P05_R2_defector,6,5,1,1,1
3,P05_R2_defector,13,8,2,5,2
3,P02,14,12,3,5,3
3,P02,14,10,7,5,7
3,P02,14,8,1,5,1
4,P04_R2_defector,12,12,2,0,2
4,P04_R2_defector,12,5,5,5,5
4,P04_R2_defector,7,9,3,5,3
4,P01_R2_defector,6,2,2,1,2
4,P01_R2_defector,10,10,1,5,1
4,P01_R2_defector,5,3,4,0,4
4,P03_R2_defector,8,8,2,5,2
4,P03_R2_defector,2,0,1,0,1
4,P03_R2_defector,9,7,2,4,2
4,P05_R2_defector,6,12,2,0,2
4,P05_R2_defector,12,5,5,2,5
4,P05_R2_defector,14,12,3,3,3
4,P02,14,3,2,0,2
4,P02,14,4,4,0,4
4,P02,14,5,1,0,1
5,P04_R2_defector,12,12,2,5,2
5,P04_R2_defector,6,2,2,0,2
5,P04_R2_defector,4,5,1,5,1
5,P01_R2_defector,14,10,7,1,7
5,P01_R2_defector,4,6,24,2,24
5,P01_R2_defector,14,3,2,3,2
5,P03_R2_defector,5,8,51,1,51
5,P03_R2_defector,3,3,0,0,0
5,P03_R2_defector,12,10,2,5,2
5,P05_R2_defector,4,14,44,1,44
5,P05_R2_defector,5,9,72,0,72
5,P05_R2_defector,14,5,1,5,1
5,P02,0,6,1,0,1
5,P02,0,5,2,0,2
5,P02,0,4,71,0,71
6,P04_R2_defector,1,11,7,5,7
6,P04_R2_defector,2,8,0,4,0
6,P04_R2_defector,5,9,72,0,72
6,P01_R2_defector,1,5,1,0,1
6,P01_R2_defector,4,14,44,1,44
6,P01_R2_defector,6,1,0,5,0
6,P03_R2_defector,13,5,4,4,4
6,P03_R2_defector,10,10,1,5,1
6,P03_R2_defector,7,11,3,4,3
6,P05_R2_defector,2,0,1,5,1
6,P05_R2_defector,4,14,44,1,44
6,P05_R2_defector,5,9,72,2,72
6,P02,0,3,0,3,0
6,P02,1,3,44,0,44
6,P02,0,4,71,0,71
7,P04_R2_defector,5,13,43,0,43
7,P04_R2_defector,6,5,1,0,1
7,P04_R2_defector,5,9,72,0,72
7,P01_R2_defector,9,7,2,0,2
7,P01_R2_defector,14,11,20,0,20
7,P01_R2_defector,13,5,4,5,4
7,P03_R2_defector,6,1,0,0,0
7,P03_R2_defector,3,9,3,5,3
7,P03_R2_defector,0,0,1,0,1
7,P05_R2_defector,8,3,45,0,45
7,P05_R2_defector,5,3,4,3,4
7,P05_R2_defector,5,9,72,0,72
7,P02,0,4,71,0,71
7,P02,1,3,44,0,44
7,P02,2,2,19,3,19
8,P04_R2_defector,4,12,22,4,22
8,P04_R2_defector,5,13,43,0,43
8,P04_R2_defector,5,9,72,0,72
8,P01_R2_defector,6,11,1,4,1
8,P01_R2_defector,1,9,1,5,1
8,P01_R2_defector,8,3,45,0,45
8,P03_R2_defector,5,13,43,0,43
8,P03_R2_defector,13,4,0,5,0
8,P03_R2_defector,14,12,3,5,3
8,P05_R2_defector,14,8,1,5,1
8,P05_R2_defector,8,3,45,2,45
