round,playerId,mapX,mapY,value,numberStars,score
1,P05_R2_optimized_1,10,12,0,0,0
1,P05_R2_optimized_1,4,6,3,0,3
1,P05_R2_optimized_1,4,11,2,0,2
1,P03_R2_optimized_1,12,2,0,0,0
1,P03_R2_optimized_1,12,0,14,0,14
1,P03_R2_optimized_1,9,7,2,0,2
1,P02_R2_optimized_1,5,10,3,0,3
1,P02_R2_optimized_1,0,4,2,0,2
1,P02_R2_optimized_1,2,13,84,5,84
1,P01_R2_optimized_1,4,10,0,0,0
1,P01_R2_optimized_1,4,6,3,0,3
1,P01_R2_optimized_1,11,14,2,0,2
1,P04,5,7,0,0,0
1,P04,11,4,53,3,53
1,P04,3,3,9,1,9
2,P05_R2_optimized_1,2,13,84,1,84
2,P05_R2_optimized_1,3,3,9,0,9
2,P05_R2_optimized_1,11,4,53,5,53
2,P03_R2_optimized_1,2,13,84,0,84
2,P03_R2_optimized_1,3,3,9,0,9
2,P03_R2_optimized_1,11,4,53,0,53
2,P02_R2_optimized_1,11,4,53,0,53
2,P02_R2_optimized_1,3,3,9,0,9
2,P02_R2_optimized_1,2,13,84,3,84
2,P01_R2_optimized_1,11,4,53,0,53
2,P01_R2_optimized_1,2,13,84,5,84
2,P01_R2_optimized_1,3,3,9,0,9
2,P04,7,12,3,0,3
2,P04,2,13,84,5,84
2,P04,2,7,2,0,2
3,P05_R2_optimized_1,13,4,4,0,4
3,P05_R2_optimized_1,5,4,1,0,1
3,P05_R2_optimized_1,2,13,84,0,84
3,P03_R2_optimized_1,0,0,1,0,1
3,P03_R2_optimized_1,5,13,4,0,4
3,P03_R2_optimized_1,2,13,84,4,84
3,P02_R2_optimized_1,6,11,2,0,2
3,P02_R2_optimized_1,11,4,53,0,53
3,P02_R2_optimized_1,2,13,84,1,84
3,P01_R2_optimized_1,1,10,1,0,1
3,P01_R2_optimized_1,12,13,2,0,2
3,P01_R2_optimized_1,2,13,84,5,84
3,P04,12,10,3,1,3
3,P04,11,13,2,1,2
3,P04,7,10,71,4,71
4,P05_R2_optimized_1,11,4,53,0,53
4,P05_R2_optimized_1,11,13,2,0,2
4,P05_R2_optimized_1,2,13,84,0,84
4,P03_R2_optimized_1,11,4,53,0,53
4,P03_R2_optimized_1,12,10,3,0,3
4,P03_R2_optimized_1,2,13,84,5,84
4,P02_R2_optimized_1,3,3,9,0,9
4,P02_R2_optimized_1,11,13,2,0,2
4,P02_R2_optimized_1,2,13,84,5,84
4,P01_R2_optimized_1,11,4,53,0,53
4,P01_R2_optimized_1,12,10,3,0,3
4,P01_R2_optimized_1,2,13,84,0,84
4,P04,3,9,53,3,53
4,P04,0,7,3,0,3
4,P04,13,7,0,0,0
5,P05_R2_optimized_1,7,10,71,0,71
5,P05_R2_optimized_1,11,4,53,0,53
5,P05_R2_optimized_1,2,13,84,2,84
5,P03_R2_optimized_1,11,13,2,0,2
5,P03_R2_optimized_1,11,4,53,0,53
5,P03_R2_optimized_1,2,13,84,0,84
5,P02_R2_optimized_1,11,4,53,0,53
5,P02_R2_optimized_1,12,10,3,0,3
5,P02_R2_optimized_1,2,13,84,5,84
5,P01_R2_optimized_1,3,9,53,0,53
5,P01_R2_optimized_1,11,4,53,0,53
5,P01_R2_optimized_1,2,13,84,4,84
5,P04,8,13,3,0,3
5,P04,4,13,0,0,0
5,P04,7,1,1,0,1
6,P05_R2_optimized_1,11,4,53,0,53
6,P05_R2_optimized_1,7,10,71,4,71
6,P05_R2_optimized_1,2,13,84,4,84
6,P03_R2_optimized_1,3,9,53,0,53
6,P03_R2_optimized_1,12,10,3,0,3
6,P03_R2_optimized_1,2,13,84,5,84
6,P02_R2_optimized_1,7,10,71,0,71
6,P02_R2_optimized_1,11,4,53,0,53
6,P02_R2_optimized_1,2,13,84,5,84
6,P01_R2_optimized_1,12,10,3,0,3
6,P01_R2_optimized_1,7,10,71,2,71
6,P01_R2_optimized_1,2,13,84,0,84
6,P04,2,13,84,5,84
6,P04,0,10,2,0,2
6,P04,0,14,2,0,2
7,P05_R2_optimized_1,11,4,53,0,53
7,P05_R2_optimized_1,7,10,71,0,71
7,P05_R2_optimized_1,2,13,84,5,84
7,P03_R2_optimized_1,7,10,71,5,71
7,P03_R2_optimized_1,11,4,53,0,53
7,P03_R2_optimized_1,2,13,84,5,84
7,P02_R2_optimized_1,3,9,53,0,53
7,P02_R2_optimized_1,7,10,71,2,71
7,P02_R2_optimized_1,2,13,84,2,84
7,P01_R2_optimized_1,11,4,53,0,53
7,P01_R2_optimized_1,7,10,71,2,71
7,P01_R2_optimized_1,2,13,84,5,84
7,P04,13,7,0,0,0
7,P04,14,14,1,0,1
7,P04,5,7,0,0,0
8,P05_R2_optimized_1,3,9,53,0,53
8,P05_R2_optimized_1,7,10,71,0,71
8,P05_R2_optimized_1,2,13,84,2,84
8,P03_R2_optimized_1,11,4,53,0,53
8,P03_R2_optimized_1,7,10,71,5,71
8,P03_R2_optimized_1,2,13,84,4,84
8,P02_R2_optimized_1,3,3,9,0,9
8,P02_R2_optimized_1,7,10,71,1,71
8,P02_R2_optimized_1,2,13,84,5,84
8,P01_R2_optimized_1,11,4,53,0,53
8,P01_R2_optimized_1,7,10,71,0,71
8,P01_R2_optimized_1,2,13,84,5,84
8,P04,11,0,19,2,19
8,P04,2,0,24,3,24
8,P04,6,0,45,3,45
9,P05_R2_optimized_1,3,9,53,0,53
9,P05_R2_optimized_1,7,10,71,1,71
9,P05_R2_optimized_1,2,13,84,5,84
9,P03_R2_optimized_1,6,0,45,0,45
9,P03_R2_optimized_1,7,10,71,0,71
9,P03_R2_optimized_1,2,13,84,5,84
9,P02_R2_optimized_1,11,4,53,0,53
9,P02_R2_optimized_1,7,10,71,1,71
9,P02_R2_optimized_1,2,13,84,0,84
9,P01_R2_optimized_1,11,4,53,0,53
9,P01_R2_optimized_1,7,10,71,2,71
9,P01_R2_optimized_1,2,13,84,5,84
9,P04,14,2,1,0,1
9,P04,5,12,20,2,20
