round,playerId,mapX,mapY,value,numberStars,score
1,P04_R2_collaborator,6,10,86,5,86
1,P04_R2_collaborator,9,2,0,3,0
1,P04_R2_collaborator,1,12,2,0,2
1,P05_R2_collaborator,14,7,4,0,4
1,P05_R2_collaborator,8,0,3,0,3
1,P05_R2_collaborator,5,1,71,5,71
1,P02_R2_collaborator,5,14,1,0,1
1,P02_R2_collaborator,0,0,0,0,0
1,P02_R2_collaborator,11,0,3,0,3
1,P03_R2_collaborator,14,3,2,0,2
1,P03_R2_collaborator,8,0,3,0,3
1,P03_R2_collaborator,14,11,7,5,7
1,P01,11,3,1,0,1
1,P01,11,5,53,2,53
1,P01,11,7,2,0,2
2,P04_R2_collaborator,1,9,13,1,13
2,P04_R2_collaborator,4,14,1,5,1
2,P04_R2_collaborator,6,10,86,5,86
2,P05_R2_collaborator,3,7,3,0,3
2,P05_R2_collaborator,14,7,4,4,4
2,P05_R2_collaborator,5,1,71,5,71
2,P02_R2_collaborator,10,0,2,0,2
2,P02_R2_collaborator,4,4,1,0,1
2,P02_R2_collaborator,5,1,71,5,71
2,P03_R2_collaborator,1,3,2,4,2
2,P03_R2_collaborator,2,6,1,4,1
2,P03_R2_collaborator,5,1,71,5,71
2,P01,13,5,2,0,2
2,P01,13,6,85,1,85
2,P01,14,6,2,0,2
3,P04_R2_collaborator,9,2,0,0,0
3,P04_R2_collaborator,1,9,13,0,13
3,P04_R2_collaborator,6,10,86,5,86
3,P05_R2_collaborator,5,0,3,0,3
3,P05_R2_collaborator,14,8,3,0,3
3,P05_R2_collaborator,5,9,3,0,3
3,P02_R2_collaborator,1,7,44,5,44
3,P02_R2_collaborator,2,2,2,2,2
3,P02_R2_collaborator,5,1,71,5,71
3,P03_R2_collaborator,4,14,1,0,1
3,P03_R2_collaborator,1,4,0,0,0
3,P03_R2_collaborator,5,1,71,5,71
3,P01,13,6,85,1,85
3,P01,11,5,53,1,53
3,P01,11,9,2,0,2
4,P04_R2_collaborator,3,9,14,3,14
4,P04_R2_collaborator,2,1,3,0,3
4,P04_R2_collaborator,4,14,1,0,1
4,P05_R2_collaborator,1,8,2,0,2
4,P05_R2_collaborator,3,12,2,5,2
4,P05_R2_collaborator,5,1,71,5,71
4,P02_R2_collaborator,6,12,8,0,8
4,P02_R2_collaborator,8,5,0,0,0
4,P02_R2_collaborator,2,6,1,5,1
4,P03_R2_collaborator,6,2,14,0,14
4,P03_R2_collaborator,12,5,20,2,20
4,P03_R2_collaborator,5,1,71,5,71
4,P01,13,6,85,0,85
4,P01,11,5,53,0,53
4,P01,12,3,2,0,2
5,P04_R2_collaborator,5,1,71,5,71
5,P04_R2_collaborator,11,0,3,5,3
5,P04_R2_collaborator,10,5,4,5,4
5,P05_R2_collaborator,8,13,20,2,20
5,P05_R2_collaborator,2,10,1,0,1
5,P05_R2_collaborator,5,1,71,5,71
5,P02_R2_collaborator,5,1,71,5,71
5,P02_R2_collaborator,3,11,1,0,1
5,P02_R2_collaborator,10,14,0,0,0
5,P03_R2_collaborator,7,13,0,0,0
5,P03_R2_collaborator,6,9,1,0,1
5,P03_R2_collaborator,10,12,51,4,51
5,P01,13,6,85,1,85
5,P01,11,5,53,1,53
5,P01,14,14,2,0,2
6,P04_R2_collaborator,10,12,51,1,51
6,P04_R2_collaborator,13,13,1,1,1
6,P04_R2_collaborator,5,1,71,5,71
6,P05_R2_collaborator,9,5,2,0,2
6,P05_R2_collaborator,3,4,3,5,3
6,P05_R2_collaborator,5,1,71,5,71
6,P02_R2_collaborator,5,4,13,0,13
6,P02_R2_collaborator,4,14,1,0,1
6,P02_R2_collaborator,5,1,71,5,71
6,P03_R2_collaborator,9,9,2,0,2
6,P03_R2_collaborator,1,7,44,2,44
6,P03_R2_collaborator,7,2,1,5,1
6,P01,13,6,85,1,85
6,P01,11,5,53,1,53
6,P01,14,4,3,0,3
7,P04_R2_collaborator,10,9,86,5,86
7,P04_R2_collaborator,10,12,51,5,51
7,P04_R2_collaborator,5,1,71,5,71
7,P05_R2_collaborator,14,5,2,1,2
7,P05_R2_collaborator,10,5,4,4,4
7,P05_R2_collaborator,5,1,71,5,71
7,P02_R2_collaborator,10,7,24,5,24
7,P02_R2_collaborator,9,0,2,0,2
7,P02_R2_collaborator,5,1,71,5,71
7,P03_R2_collaborator,8,4,0,0,0
7,P03_R2_collaborator,8,2,2,0,2
7,P03_R2_collaborator,5,1,71,3,71
7,P01,13,6,85,1,85
7,P01,11,5,53,1,53
7,P01,6,6,3,0,3
8,P04_R2_collaborator,10,12,51,2,51
8,P04_R2_collaborator,5,1,71,5,71
8,P04_R2_collaborator,10,9,86,5,86
8,P05_R2_collaborator,11,4,1,3,1
8,P05_R2_collaborator,9,10,1,0,1
8,P05_R2_collaborator,5,1,71,2,71
8,P02_R2_collaborator,6,10,86,5,86
8,P02_R2_collaborator,7,8,43,3,43
8,P02_R2_collaborator,4,5,1,2,1
8,P03_R2_collaborator,11,6,2,0,2
8,P03_R2_collaborator,2,6,1,0,1
8,P03_R2_collaborator,1,7,44,2,44
8,P01,11,5,53,1,53
8,P01,13,6,85,1,85
8,P01,5,1,71,3,71
9,P04_R2_collaborator,10,12,51,5,51
9,P04_R2_collaborator,5,1,71,5,71
9,P04_R2_collaborator,10,9,86,5,86
9,P05_R2_collaborator,3,4,3,0,3
9,P05_R2_collaborator,0,6,4,0,4
9,P05_R2_collaborator,5,1,71,5,71
9,P02_R2_collaborator,5,1,71,2,71
9,P02_R2_collaborator,7,8,43,4,43
9,P02_R2_collaborator,6,10,86,5,86
9,P03_R2_collaborator,0,3,6,2,6
9,P03_R2_collaborator,5,1,71,5,71
9,P03_R2_collaborator,1,2,6,4,6
9,P01,11,5,53,3,53
9,P01,13,6,85,3,85
9,P01,5,1,71,3,71
10,P04_R2_collaborator,10,12,51,4,51
10,P04_R2_collaborator,5,1,71,5,71
10,P04_R2_collaborator,2,10,1,0,1
10,P05_R2_collaborator,10,5,4,2,4
10,P05_R2_collaborator,0,6,4,2,4
10,P05_R2_collaborator,5,1,71,5,71
10,P02_R2_collaborator,7,8,43,5,43
10,P02_R2_collaborator,5,1,71,5,71
10,P02_R2_collaborator,6,10,86,5,86
10,P03_R2_collaborator,2,2,2,0,2
10,P03_R2_collaborator,2,9,3,0,3
10,P03_R2_collaborator,5,1,71,4,71
10,P01,11,5,53,3,53
10,P01,13,6,85,3,85
10,P01,5,1,71,3,71
11,P04_R2_collaborator,2,8,12,1,12
11,P04_R2_collaborator,10,12,51,1,51
11,P04_R2_collaborator,5,1,71,5,71
11,P05_R2_collaborator,12,14,7,5,7
11,P05_R2_collaborator,11,12,2,3,2
11,P05_R2_collaborator,5,1,71,5,71
11,P02_R2_collaborator,7,8,43,5,43
11,P02_R2_collaborator,5,1,71,5,71
11,P02_R2_collaborator,10,8,1,0,1
11,P03_R2_collaborator,10,1,1,0,1
11,P03_R2_collaborator,3,12,2,0,2
11,P03_R2_collaborator,5,1,71,1,71
11,P01,11,5,53,1,53
11,P01,13,6,85,1,85
11,P01,5,1,71,3,71
12,P04_R2_collaborator,2,8,12,0,12
12,P04_R2_collaborator,10,12,51,2,51
12,P04_R2_collaborator,5,1,71,1,71
12,P05_R2_collaborator,14,12,3,1,3
12,P05_R2_collaborator,10,11,2,0,2
12,P05_R2_collaborator,3,12,2,0,2
12,P02_R2_collaborator,10,12,51,2,51
12,P02_R2_collaborator,6,5,28,5,28
12,P02_R2_collaborator,5,1,71,5,71
12,P03_R2_collaborator,4,5,1,3,1
12,P03_R2_collaborator,10,7,24,5,24
12,P03_R2_collaborator,5,1,71,5,71
12,P01,11,5,53,1,53
12,P01,13,6,85,0,85
