round,playerId,mapX,mapY,value,numberStars,score
1,P02_R2_defector,13,10,0,0,0
1,P02_R2_defector,2,10,2,0,2
1,P02_R2_defector,12,2,1,5,1
1,P04_R2_defector,6,4,0,5,0
1,P04_R2_defector,14,6,86,0,86
1,P04_R2_defector,10,6,20,5,20
1,P03_R2_defector,0,4,2,0,2
1,P03_R2_defector,3,10,3,5,3
1,P03_R2_defector,8,2,2,0,2
1,P05_R2_defector,4,9,3,1,3
1,P05_R2_defector,0,9,72,0,72
1,P05_R2_defector,14,8,6,5,6
1,P01,2,2,3,1,3
1,P01,11,2,71,1,71
1,P01,2,8,27,1,27
2,P02_R2_defector,10,6,20,3,20
2,P02_R2_defector,5,8,1,5,1
2,P02_R2_defector,6,7,3,2,3
2,P04_R2_defector,6,0,0,3,0
2,P04_R2_defector,5,10,6,0,6
2,P04_R2_defector,14,6,86,0,86
2,P03_R2_defector,14,1,14,0,14
2,P03_R2_defector,6,4,0,0,0
2,P03_R2_defector,3,5,1,5,1
2,P05_R2_defector,6,4,0,5,0
2,P05_R2_defector,10,12,1,0,1
2,P05_R2_defector,0,9,72,1,72
2,P01,11,2,71,0,71
2,P01,12,2,1,0,1
2,P01,4,9,3,0,3
3,P02_R2_defector,14,8,6,5,6
3,P02_R2_defector,3,9,3,5,3
3,P02_R2_defector,6,1,3,5,3
3,P04_R2_defector,4,8,1,3,1
3,P04_R2_defector,10,6,20,0,20
3,P04_R2_defector,14,6,86,0,86
3,P03_R2_defector,6,7,3,5,3
3,P03_R2_defector,13,11,7,5,7
3,P03_R2_defector,13,12,0,0,0
3,P05_R2_defector,14,8,6,5,6
3,P05_R2_defector,8,3,3,5,3
3,P05_R2_defector,0,9,72,1,72
3,P01,11,2,71,0,71
3,P01,0,9,72,0,72
3,P01,2,8,27,0,27
4,P02_R2_defector,3,5,1,5,1
4,P02_R2_defector,1,5,2,0,2
4,P02_R2_defector,12,2,1,5,1
4,P04_R2_defector,12,12,2,5,2
4,P04_R2_defector,3,9,3,1,3
4,P04_R2_defector,14,6,86,0,86
4,P03_R2_defector,12,2,1,5,1
4,P03_R2_defector,14,8,6,5,6
4,P03_R2_defector,0,5,2,4,2
4,P05_R2_defector,6,4,0,5,0
4,P05_R2_defector,11,5,2,0,2
4,P05_R2_defector,1,8,0,5,0
4,P01,11,2,71,0,71
4,P01,0,9,72,0,72
4,P01,6,0,0,0,0
5,P02_R2_defector,10,5,43,3,43
5,P02_R2_defector,0,4,2,0,2
5,P02_R2_defector,7,6,13,3,13
5,P04_R2_defector,9,3,8,0,8
5,P04_R2_defector,5,12,99,0,99
5,P04_R2_defector,14,6,86,2,86
5,P03_R2_defector,8,1,3,0,3
5,P03_R2_defector,1,8,0,5,0
5,P03_R2_defector,0,9,72,0,72
5,P05_R2_defector,1,6,1,5,1
5,P05_R2_defector,0,12,5,5,5
5,P05_R2_defector,4,13,3,1,3
5,P01,11,2,71,0,71
5,P01,0,9,72,0,72
5,P01,2,2,3,0,3
6,P02_R2_defector,0,10,0,0,0
6,P02_R2_defector,6,1,3,5,3
6,P02_R2_defector,14,10,4,0,4
6,P04_R2_defector,4,2,7,5,7
6,P04_R2_defector,14,6,86,0,86
6,P04_R2_defector,5,12,99,0,99
6,P03_R2_defector,14,12,2,5,2
6,P03_R2_defector,9,3,8,1,8
6,P03_R2_defector,11,14,28,0,28
6,P05_R2_defector,7,13,3,5,3
6,P05_R2_defector,11,1,43,1,43
6,P05_R2_defector,1,13,2,0,2
6,P01,11,2,71,0,71
6,P01,0,9,72,0,72
6,P01,4,13,3,0,3
7,P02_R2_defector,10,2,1,5,1
7,P02_R2_defector,3,5,1,5,1
7,P02_R2_defector,9,4,3,2,3
7,P04_R2_defector,11,14,28,0,28
7,P04_R2_defector,14,6,86,0,86
7,P04_R2_defector,5,12,99,0,99
7,P03_R2_defector,1,8,0,0,0
7,P03_R2_defector,9,3,8,1,8
7,P03_R2_defector,8,9,2,2,2
7,P05_R2_defector,8,3,3,0,3
7,P05_R2_defector,10,6,20,0,20
7,P05_R2_defector,11,1,43,0,43
7,P01,11,2,71,0,71
7,P01,0,9,72,0,72
7,P01,14,12,2,0,2
8,P02_R2_defector,9,2,1,0,1
8,P02_R2_defector,14,8,6,0,6
8,P02_R2_defector,11,13,3,0,3
8,P04_R2_defector,8,8,2,4,2
8,P04_R2_defector,14,6,86,3,86
8,P04_R2_defector,5,12,99,0,99
8,P03_R2_defector,0,2,72,0,72
8,P03_R2_defector,14,5,3,5,3
8,P03_R2_defector,7,13,3,0,3
8,P05_R2_defector,7,9,1,5,1
8,P05_R2_defector,14,8,6,5,6
8,P05_R2_defector,8,11,6,0,6
8,P01,11,2,71,0,71
8,P01,0,9,72,0,72
8,P01,6,0,0,0,0
9,P02_R2_defector,3,6,85,0,85
9,P02_R2_defector,10,4,2,0,2
9,P02_R2_defector,6,1,3,0,3
9,P04_R2_defector,7,13,3,1,3
9,P04_R2_defector,14,6,86,0,86
9,P04_R2_defector,5,12,99,0,99
9,P03_R2_defector,7,13,3,5,3
9,P03_R2_defector,3,10,3,0,3
9,P03_R2_defector,6,1,3,5,3
9,P05_R2_defector,3,4,0,0,0
9,P05_R2_defector,12,2,1,3,1
9,P05_R2_defector,4,12,0,5,0
9,P01,11,2,71,0,71
9,P01,0,9,72,0,72
9,P01,0,12,5,0,5
10,P02_R2_defector,8,4,0,5,0
10,P02_R2_defector,2,2,3,0,3
10,P02_R2_defector,3,6,85,0,85
10,P04_R2_defector,12,10,2,5,2
10,P04_R2_defector,14,6,86,0,86
10,P04_R2_defector,5,12,99,0,99
10,P03_R2_defector,7,2,1,5,1
10,P03_R2_defector,12,1,20,5,20
10,P03_R2_defector,2,13,0,4,0
10,P05_R2_defector,5,0,2,5,2
10,P05_R2_defector,5,3,4,0,4
10,P05_R2_defector,1,13,2,5,2
10,P01,0,9,72,0,72
10,P01,11,2,71,0,71
10,P01,6,1,3,0,3
11,P02_R2_defector,4,3,24,1,24
11,P02_R2_defector,14,9,46,5,46
11,P02_R2_defector,3,6,85,0,85
11,P04_R2_defector,1,9,1,0,1
11,P04_R2_defector,14,6,86,0,86
11,P04_R2_defector,5,12,99,0,99
11,P03_R2_defector,13,11,7,0,7
11,P03_R2_defector,12,10,2,5,2
11,P03_R2_defector,2,4,53,3,53
11,P05_R2_defector,1,6,1,5,1
11,P05_R2_defector,13,13,1,5,1
11,P05_R2_defector,3,5,1,5,1
11,P01,0,9,72,0,72
11,P01,11,2,71,0,71
11,P01,11,1,43,0,43
12,P02_R2_defector,4,3,24,1,24
12,P02_R2_defector,14,9,46,0,46
12,P02_R2_defector,3,6,85,0,85
12,P04_R2_defector,7,9,1,5,1
12,P04_R2_defector,14,6,86,0,86
12,P04_R2_defector,5,12,99,0,99
12,P03_R2_defector,9,0,3,5,3
12,P03_R2_defector,5,8,1,5,1
12,P03_R2_defector,13,2,3,0,3
12,P05_R2_defector,3,4,0,2,0
12,P05_R2_defector,10,0,1,0,1
12,P05_R2_defector,0,5,2,2,2
12,P01,11,1,43,0,43
12,P01,11,2,71,0,71
12,P01,0,9,72,0,72
13,P02_R2_defector,13,9,4,5,4
13,P02_R2_defector,14,9,46,4,46
13,P02_R2_defector,3,6,85,0,85
13,P04_R2_defector,0,4,2,4,2
13,P04_R2_defector,14,6,86,0,86
13,P04_R2_defector,5,12,99,0,99
13,P03_R2_defector,0,1,27,5,27
13,P03_R2_defector,14,4,1,0,1
13,P03_R2_defector,0,9,72,0,72
13,P05_R2_defector,9,14,2,0,2
13,P05_R2_defector,5,8,1,5,1
13,P05_R2_defector,2,0,1,0,1
13,P01,12,1,20,0,20
13,P01,11,2,71,0,71
13,P01,0,9,72,0,72
14,P02_R2_defector,0,5,2,5,2
14,P02_R2_defector,14,9,46,5,46
14,P02_R2_defector,3,6,85,0,85
14,P04_R2_defector,12,1,20,0,20
14,P04_R2_defector,14,6,86,3,86
14,P04_R2_defector,5,12,99,0,99
14,P03_R2_defector,3,0,1,3,1
14,P03_R2_defector,0,1,27,1,27
14,P03_R2_defector,0,9,72,0,72
14,P05_R2_defector,2,10,2,5,2
14,P05_R2_defector,13,11,7,0,7
14,P05_R2_defector,8,12,0,5,0
14,P01,11,2,71,0,71
14,P01,0,1,27,0,27
14,P01,0,9,72,0,72
15,P02_R2_defector,10,2,1,4,1
15,P02_R2_defector,14,9,46,4,46
15,P02_R2_defector,3,6,85,0,85
15,P04_R2_defector,13,14,4,5,4
15,P04_R2_defector,14,6,86,0,86
15,P04_R2_defector,5,12,99,1,99
15,P03_R2_defector,11,6,6,5,6
15,P03_R2_defector,0,1,27,0,27
15,P03_R2_defector,12,10,2,3,2
15,P05_R2_defector,1,6,1,5,1
15,P05_R2_defector,12,7,1,3,1
15,P05_R2_defector,7,1,2,0,2
15,P01,2,2,3,0,3
15,P01,11,2,71,0,71
15,P01,0,9,72,0,72
16,P02_R2_defector,13,1,2,0,2
16,P02_R2_defector,5,4,2,5,2
16,P02_R2_defector,3,6,85,0,85
16,P04_R2_defector,13,11,7,0,7
16,P04_R2_defector,14,6,86,0,86
16,P04_R2_defector,5,12,99,0,99
16,P03_R2_defector,0,5,2,5,2
16,P03_R2_defector,10,2,1,0,1
16,P03_R2_defector,3,4,0,0,0
16,P05_R2_defector,14,6,86,0,86
16,P05_R2_defector,12,2,1,5,1
16,P05_R2_defector,14,8,6,5,6
16,P01,4,2,7,0,7
16,P01,11,2,71,0,71
16,P01,0,9,72,0,72
17,P02_R2_defector,3,5,1,1,1
17,P02_R2_defector,2,1,1,0,1
17,P02_R2_defector,3,6,85,0,85
17,P04_R2_defector,9,11,1,5,1
17,P04_R2_defector,14,6,86,0,86
17,P04_R2_defector,5,12,99,0,99
17,P03_R2_defector,4,11,1,0,1
17,P03_R2_defector,8,1,3,0,3
17,P03_R2_defector,7,10,20,4,20
17,P05_R2_defector,8,2,2,5,2
17,P05_R2_defector,7,8,8,0,8
17,P05_R2_defector,14,6,86,0,86
17,P01,11,1,43,0,43
17,P01,11,2,71,0,71
17,P01,0,9,72,0,72
18,P02_R2_defector,7,6,13,5,13
18,P02_R2_defector,0,4,2,0,2
18,P02_R2_defector,3,6,85,0,85
18,P04_R2_defector,3,8,2,5,2
18,P04_R2_defector,14,6,86,0,86
18,P04_R2_defector,5,12,99,0,99
18,P03_R2_defector,9,9,2,0,2
18,P03_R2_defector,11,1,43,0,43
18,P03_R2_defector,11,13,3,5,3
18,P05_R2_defector,10,9,2,5,2
18,P05_R2_defector,14,12,2,0,2
18,P05_R2_defector,5,2,0,5,0
18,P01,11,1,43,0,43
18,P01,11,2,71,0,71
18,P01,0,9,72,0,72
19,P02_R2_defector,10,2,1,4,1
19,P02_R2_defector,7,5,6,0,6
19,P02_R2_defector,3,6,85,0,85
19,P04_R2_defector,14,2,2,5,2
19,P04_R2_defector,14,6,86,0,86
19,P04_R2_defector,5,12,99,0,99
19,P03_R2_defector,13,6,9,5,9
19,P03_R2_defector,3,5,1,3,1
19,P03_R2_defector,11,1,43,0,43
19,P05_R2_defector,12,4,2,1,2
19,P05_R2_defector,8,8,2,5,2
19,P05_R2_defector,11,11,0,5,0
19,P01,11,1,43,0,43
19,P01,11,2,71,0,71
19,P01,0,9,72,0,72
20,P02_R2_defector,8,11,6,5,6
20,P02_R2_defector,14,13,8,2,8
20,P02_R2_defector,3,6,85,0,85
20,P04_R2_defector,10,10,0,4,0
20,P04_R2_defector,14,6,86,0,86
20,P04_R2_defector,5,12,99,0,99
20,P03_R2_defector,0,12,5,4,5
20,P03_R2_defector,9,0,3,5,3
20,P03_R2_defector,14,12,2,5,2
20,P05_R2_defector,3,13,2,0,2
20,P05_R2_defector,8,10,1,0,1
20,P05_R2_defector,5,11,1,4,1
20,P01,11,1,43,0,43
20,P01,11,2,71,0,71
20,P01,0,9,72,0,72
